Datetime,Dew Point (C),H2S (ppb),NO2 (ppb),Humidity (%),O3 (ppb),PM1 (ug/m3),PM2.5 (ug/m3),PM10 (ug/m3),Temp (C)
2022-08-19 01:00:00,13.61,16.53,39.53,45.77,9.05,5.61,6.61,10.12,28.72
2022-08-19 02:00:00,13.45,12.9,40.76,36.12,19.41,5.32,6.08,8.39,28.02
2022-08-19 03:00:00,13.39,11.06,41.66,26.11,31.46,5.23,5.88,7.15,27.58
2022-08-19 04:00:00,13.64,14.7,43.35,27.58,32.65,5.38,6.09,7.73,27.18
2022-08-19 05:00:00,16.28,31.04,53.14,35.75,12.74,7.03,7.92,9.96,26.61
2022-08-19 06:00:00,15.16,19.33,51.26,39.84,2.37,7.49,8.49,10.86,26.01
2022-08-19 07:00:00,15.65,23.41,52.57,40.87,0.38,7.66,8.78,12.3,26.12
2022-08-19 08:00:00,17.53,25.92,56.76,34.57,14.79,9.49,10.6,13.98,26.85
2022-08-19 09:00:00,18.25,11.83,54.97,23.04,21.9,10.01,11.12,14.42,28.22
2022-08-19 10:00:00,18.35,0.71,44.03,11.52,34.2,10.19,11.48,15.39,32.16
2022-08-19 11:00:00,18.43,0.1,38.83,13.83,44.6,9.97,11.86,20.37,34.47
2022-08-19 12:00:00,20.36,2.75,38.74,11.63,65.21,7.45,8.89,15.83,36.69
2022-08-19 13:00:00,20.55,5.69,35.97,12.82,66.56,6.35,7.75,14.18,38.3
2022-08-19 14:00:00,17.81,0.0,27.84,5.02,76.49,5.96,6.9,10.63,39.93
2022-08-19 15:00:00,17.45,9.16,27.17,23.3,70.74,5.97,6.69,8.91,40.0
2022-08-19 16:00:00,16.82,4.92,27.14,27.0,63.1,5.92,6.59,8.62,39.18
2022-08-19 17:00:00,16.26,5.23,26.98,27.74,63.92,5.92,6.61,8.95,38.62
2022-08-19 18:00:00,16.26,18.59,28.04,35.94,59.87,6.18,6.91,9.3,37.93
2022-08-19 19:00:00,17.4,38.09,34.94,45.28,51.78,6.84,7.7,10.55,35.22
2022-08-19 20:00:00,16.42,26.11,36.66,34.64,52.36,6.83,7.66,10.55,33.22
2022-08-19 21:00:00,16.11,28.54,37.9,42.46,30.06,7.78,8.67,11.41,32.28
2022-08-19 22:00:00,16.72,41.37,41.58,60.48,2.93,8.66,9.64,12.04,31.33
2022-08-19 23:00:00,16.91,32.15,44.18,57.75,1.91,9.48,10.47,13.09,30.48
2022-08-20 00:00:00,17.0,26.57,46.49,39.31,18.01,8.97,9.89,12.4,29.74
2022-08-20 01:00:00,18.36,28.85,51.83,38.51,7.02,10.62,11.78,14.62,29.29
2022-08-20 02:00:00,17.08,20.14,50.73,39.57,5.26,10.46,11.47,13.79,28.26
2022-08-20 03:00:00,16.66,14.55,51.76,32.55,14.92,10.2,11.13,13.25,27.47
2022-08-20 04:00:00,16.29,8.58,52.1,23.36,28.64,9.98,10.82,12.65,26.96
2022-08-20 05:00:00,16.17,7.59,52.99,25.06,30.22,9.36,10.15,11.9,26.54
2022-08-20 06:00:00,16.2,6.71,53.7,28.45,22.98,9.25,10.0,11.6,26.37
2022-08-20 07:00:00,16.62,11.67,55.15,37.99,14.38,9.15,10.02,12.53,26.37
2022-08-20 08:00:00,18.3,12.15,57.52,25.14,32.46,10.43,11.32,13.88,27.45
2022-08-20 09:00:00,20.26,14.79,58.83,23.66,41.02,11.92,12.87,15.91,29.16
2022-08-20 10:00:00,20.38,2.07,51.3,10.95,49.35,11.82,12.84,15.73,31.7
2022-08-20 11:00:00,19.56,0.0,43.47,2.6,62.76,10.42,11.42,14.63,33.73
2022-08-20 12:00:00,19.31,0.0,39.26,3.38,72.17,9.67,10.68,13.65,35.26
2022-08-20 13:00:00,20.43,1.32,38.94,10.51,71.17,9.44,10.52,14.03,36.67
2022-08-20 14:00:00,20.27,9.33,42.61,22.32,68.79,8.83,10.11,14.54,34.87
2022-08-20 15:00:00,19.9,3.43,41.19,16.35,70.07,8.0,9.47,14.35,35.05
2022-08-20 16:00:00,19.17,1.14,40.1,15.66,70.49,7.16,8.7,14.74,34.72
2022-08-20 17:00:00,19.26,10.89,43.28,22.6,70.04,7.5,9.12,14.93,33.45
2022-08-20 18:00:00,21.09,29.92,51.76,34.49,59.21,7.39,9.24,16.31,32.3
2022-08-20 19:00:00,21.4,28.75,58.39,37.99,47.94,7.44,8.96,15.01,30.5
2022-08-20 20:00:00,20.56,11.22,57.81,25.34,50.83,7.33,8.73,13.76,29.78
2022-08-20 21:00:00,19.28,0.53,53.42,16.05,50.14,7.23,8.61,13.0,29.77
2022-08-20 22:00:00,18.32,1.04,50.43,19.45,42.74,7.28,8.65,12.97,29.72
2022-08-20 23:00:00,19.14,8.53,55.12,20.67,37.8,8.19,9.59,13.84,29.09
2022-08-21 00:00:00,17.92,2.34,51.59,15.14,43.72,7.27,8.74,13.22,28.89
2022-08-21 01:00:00,16.64,0.0,49.78,8.46,64.76,6.29,7.67,10.59,28.12
2022-08-21 02:00:00,16.75,0.09,50.89,12.3,71.03,6.6,7.81,9.6,27.86
2022-08-21 03:00:00,16.48,0.0,49.61,10.59,64.71,6.95,8.54,10.07,28.0
2022-08-21 04:00:00,16.11,0.0,48.64,10.91,60.78,6.47,8.11,9.64,27.94
2022-08-21 05:00:00,16.8,7.5,51.52,18.76,53.17,6.82,8.18,10.31,27.73
2022-08-21 06:00:00,19.01,25.28,61.21,32.74,35.04,7.54,8.86,11.31,27.17
2022-08-21 07:00:00,20.23,24.63,67.21,29.71,32.99,7.31,8.53,10.96,26.83
2022-08-21 08:00:00,20.2,11.02,65.74,18.28,40.31,7.01,8.22,10.73,27.18
2022-08-21 09:00:00,20.31,10.69,66.01,19.45,39.02,7.61,8.81,11.13,27.22
2022-08-21 10:00:00,20.23,1.68,61.09,8.84,47.32,7.84,9.02,11.6,28.49
2022-08-21 11:00:00,20.1,0.0,54.2,6.32,55.42,9.43,10.71,13.34,30.41
2022-08-21 12:00:00,18.76,0.0,44.47,0.0,62.66,8.87,10.03,11.88,32.43
2022-08-21 13:00:00,18.57,0.65,42.91,5.27,74.34,8.98,10.16,12.48,32.83
2022-08-21 14:00:00,20.47,2.21,45.04,16.76,68.93,9.85,11.05,13.46,34.08
2022-08-21 15:00:00,19.81,0.54,42.38,11.05,68.97,9.45,10.59,12.98,34.46
2022-08-21 16:00:00,18.68,0.09,37.12,8.57,70.3,9.09,10.11,12.07,35.57
2022-08-21 17:00:00,19.0,7.97,40.85,23.4,66.02,10.02,11.09,13.18,34.2
2022-08-21 18:00:00,19.24,23.05,47.67,33.63,63.08,10.88,11.97,14.11,31.75
2022-08-21 19:00:00,20.31,34.02,56.19,43.63,51.9,10.1,11.15,13.63,30.02
2022-08-21 20:00:00,21.29,27.86,64.67,40.14,50.94,9.04,10.08,13.05,28.6
2022-08-21 21:00:00,20.86,19.29,64.21,30.16,48.34,9.16,10.17,12.86,28.27
2022-08-21 22:00:00,21.51,19.58,68.21,29.88,49.29,9.03,10.01,12.52,27.92
2022-08-21 23:00:00,21.37,13.7,67.64,30.17,33.38,9.47,10.46,13.13,27.92
2022-08-22 00:00:00,19.81,3.37,65.9,10.6,46.49,8.34,9.29,12.26,26.71
2022-08-22 01:00:00,19.1,2.06,67.63,17.77,43.7,7.79,8.61,10.07,25.53
2022-08-22 02:00:00,19.23,3.49,69.42,15.48,45.62,8.07,8.85,9.9,25.23
2022-08-22 03:00:00,18.88,1.72,69.24,12.2,46.74,7.82,8.54,9.5,24.92
2022-08-22 04:00:00,17.92,0.0,63.74,5.68,55.39,7.27,8.03,9.04,25.28
2022-08-22 05:00:00,17.7,0.0,62.75,7.46,52.4,7.08,7.85,8.96,25.32
2022-08-22 06:00:00,17.82,2.4,63.76,17.16,39.52,7.42,8.22,9.41,25.18
2022-08-22 07:00:00,18.71,11.58,69.71,27.89,23.57,8.68,9.57,11.32,24.61
2022-08-22 08:00:00,17.57,0.11,61.3,9.83,40.92,8.48,9.52,12.1,25.58
2022-08-22 09:00:00,17.84,0.04,54.48,6.61,41.38,6.84,8.02,10.44,27.9
2022-08-22 10:00:00,18.24,0.0,47.18,6.07,42.04,7.17,8.46,11.46,30.8
2022-08-22 11:00:00,18.39,0.0,43.73,9.13,49.91,7.43,8.71,11.92,32.31
2022-08-22 12:00:00,18.33,0.82,40.81,11.88,63.03,9.14,10.4,13.78,33.47
2022-08-22 13:00:00,17.77,2.07,41.31,13.26,61.01,8.34,9.31,11.92,32.72
2022-08-22 14:00:00,17.78,9.9,42.08,21.66,61.69,9.54,10.45,12.4,32.39
2022-08-22 15:00:00,16.31,0.7,35.36,8.61,68.33,6.08,6.68,7.84,33.8
2022-08-22 16:00:00,18.16,22.62,44.38,36.32,59.28,7.21,7.92,9.53,31.85
2022-08-22 17:00:00,19.75,32.09,53.08,39.79,52.42,7.92,8.61,10.12,30.39
2022-08-22 18:00:00,19.56,22.04,55.26,34.31,49.95,8.12,8.84,10.32,29.49
2022-08-22 19:00:00,20.27,23.97,62.25,36.09,47.96,8.44,9.23,11.09,28.18
2022-08-22 20:00:00,19.31,14.47,61.14,30.08,41.07,8.77,9.63,11.82,27.47
2022-08-22 21:00:00,18.81,9.15,59.52,35.93,18.8,9.39,10.35,12.35,27.39
2022-08-22 22:00:00,18.13,10.88,58.39,20.81,31.54,9.03,9.95,12.23,27.05
2022-08-22 23:00:00,18.43,15.33,62.81,24.86,15.99,8.84,9.76,12.19,26.08
2022-08-23 00:00:00,18.78,20.37,65.73,25.47,15.62,9.28,10.13,12.13,25.69
2022-08-23 01:00:00,18.88,15.79,66.5,20.43,17.47,8.89,9.73,11.33,25.59
2022-08-23 02:00:00,19.42,16.12,69.14,15.5,20.58,10.46,11.37,13.28,25.5
2022-08-23 03:00:00,19.11,11.12,68.29,10.15,23.62,10.36,11.19,12.86,25.38
2022-08-23 04:00:00,19.37,12.78,71.17,15.14,26.82,10.45,11.29,12.7,24.96
2022-08-23 05:00:00,19.25,10.8,73.6,17.06,23.26,10.92,11.81,13.5,24.27
2022-08-23 06:00:00,18.91,8.26,73.99,22.41,15.55,11.23,12.12,13.7,23.83
2022-08-23 07:00:00,18.93,9.94,74.23,25.88,11.94,11.47,12.4,14.26,23.8
2022-08-23 08:00:00,19.21,4.45,71.08,17.26,21.57,11.39,12.3,14.19,24.82
2022-08-23 09:00:00,18.23,0.85,57.8,3.07,44.52,11.37,12.32,14.04,27.32
2022-08-23 10:00:00,20.1,1.96,56.61,11.19,36.68,14.11,15.3,18.04,29.64
2022-08-23 11:00:00,19.2,0.33,52.66,8.82,54.17,12.39,13.62,16.44,29.96
2022-08-23 12:00:00,19.4,0.0,46.75,6.56,72.98,15.67,16.89,19.3,32.23
2022-08-23 13:00:00,18.54,6.21,52.11,22.34,54.06,11.41,12.42,14.51,29.43
2022-08-23 14:00:00,19.8,23.53,64.0,37.56,37.68,10.18,11.17,13.07,27.23
2022-08-23 15:00:00,19.38,1.24,47.25,6.12,49.23,8.14,9.14,11.28,32.1
2022-08-23 16:00:00,18.3,0.52,43.68,3.53,69.21,5.87,6.63,8.06,32.24
2022-08-23 17:00:00,18.82,11.05,49.08,24.22,60.56,10.05,11.0,13.26,30.85
2022-08-23 18:00:00,19.5,15.45,52.87,29.38,55.22,11.39,12.42,15.02,30.2
2022-08-23 19:00:00,20.11,26.64,63.19,39.44,46.85,12.04,13.17,16.58,27.84
2022-08-23 20:00:00,21.19,47.54,80.86,62.32,13.84,14.98,16.34,18.05,24.72
2022-08-23 21:00:00,21.81,43.01,84.1,56.97,0.93,15.13,16.39,17.85,24.68
2022-08-23 22:00:00,20.87,19.32,79.66,25.88,21.26,11.35,12.68,15.79,24.62
2022-08-23 23:00:00,20.28,7.73,78.34,29.69,16.72,11.5,12.71,15.04,24.3
2022-08-24 00:00:00,19.97,9.74,79.28,30.83,12.33,11.77,12.8,14.45,23.78
2022-08-24 01:00:00,19.47,4.26,78.31,22.11,21.86,10.62,11.4,12.58,23.47
2022-08-24 02:00:00,18.89,0.52,76.61,15.51,28.9,9.99,10.66,11.62,23.23
2022-08-24 03:00:00,19.21,7.71,79.12,16.85,22.33,11.26,12.03,13.09,23.03
2022-08-24 04:00:00,19.37,8.86,81.24,17.34,17.88,11.83,12.67,13.86,22.75
2022-08-24 05:00:00,19.1,5.12,80.14,17.96,20.45,10.83,11.59,12.59,22.7
2022-08-24 06:00:00,18.12,0.0,72.1,8.87,37.4,9.03,9.69,10.67,23.44
2022-08-24 07:00:00,17.74,0.0,67.75,9.1,38.21,8.62,9.36,10.9,24.08
2022-08-24 08:00:00,17.62,0.0,64.89,11.93,36.51,9.3,10.16,12.05,24.67
2022-08-24 09:00:00,18.23,8.57,69.4,21.64,27.75,12.85,14.0,16.02,24.24
2022-08-24 10:00:00,19.83,22.42,81.13,36.34,11.41,14.97,16.5,18.9,23.25
2022-08-24 11:00:00,19.3,5.3,71.11,16.33,27.74,11.51,12.81,15.92,24.98
2022-08-24 12:00:00,19.04,1.24,62.21,18.78,23.16,13.21,14.54,17.69,26.88
2022-08-24 13:00:00,19.67,5.69,67.32,20.33,27.38,14.86,16.12,19.26,26.22
2022-08-24 14:00:00,19.82,13.37,72.46,30.13,22.13,14.12,15.51,19.43,25.12
2022-08-24 15:00:00,20.52,15.21,73.22,29.12,22.55,17.94,19.59,21.99,25.68
2022-08-24 16:00:00,20.33,9.68,69.89,26.19,23.96,17.29,18.96,21.33,26.27
2022-08-24 17:00:00,17.78,0.0,58.5,14.08,36.57,9.3,10.31,11.74,26.61
2022-08-24 18:00:00,18.24,2.96,62.51,29.36,31.82,9.44,10.46,12.3,25.98
2022-08-24 19:00:00,17.14,3.7,68.19,20.41,57.56,4.18,4.91,6.36,23.34
2022-08-24 20:00:00,16.93,6.81,70.65,24.42,55.47,4.53,5.16,6.55,22.55
2022-08-24 21:00:00,18.29,17.63,82.8,37.4,37.58,6.37,7.15,8.6,21.34
2022-08-24 22:00:00,18.33,12.92,85.29,32.24,42.01,3.59,4.12,5.18,20.89
2022-08-24 23:00:00,18.25,6.36,85.72,24.99,49.44,3.25,3.7,4.23,20.73
2022-08-25 00:00:00,18.29,3.46,85.19,23.48,42.06,2.89,3.34,3.88,20.87
2022-08-25 01:00:00,18.24,1.92,85.21,20.06,42.25,2.57,3.0,3.68,20.82
2022-08-25 02:00:00,17.7,0.0,82.7,13.19,48.96,2.17,2.54,3.21,20.75
2022-08-25 03:00:00,17.48,0.0,80.79,12.02,55.76,1.95,2.31,3.07,20.9
2022-08-25 04:00:00,17.46,0.0,78.76,11.96,48.2,1.96,2.3,2.98,21.3
2022-08-25 05:00:00,17.74,0.0,80.22,17.66,34.11,2.08,2.45,3.45,21.3
2022-08-25 06:00:00,17.78,2.46,80.69,25.82,19.59,2.54,2.97,4.27,21.23
2022-08-25 07:00:00,18.6,9.95,89.55,31.8,34.65,2.44,2.9,5.01,20.4
2022-08-25 08:00:00,18.92,9.67,89.97,33.14,27.24,3.33,3.81,4.39,20.63
2022-08-25 09:00:00,19.17,3.54,83.34,27.44,27.26,2.81,3.59,4.49,22.14
2022-08-25 10:00:00,19.6,0.59,77.57,21.9,28.18,5.21,6.24,8.07,23.75
2022-08-25 11:00:00,20.0,0.42,72.09,15.07,32.24,10.93,12.45,14.99,25.41
2022-08-25 12:00:00,20.47,0.1,65.29,8.6,37.08,11.44,13.13,15.78,27.58
2022-08-25 13:00:00,20.72,2.97,59.72,10.93,40.64,11.94,13.8,16.56,29.38
2022-08-25 14:00:00,21.03,9.43,62.27,21.0,38.1,14.59,16.8,20.18,28.98
2022-08-25 15:00:00,21.0,13.48,61.91,26.4,37.34,13.87,16.1,19.73,29.05
2022-08-25 16:00:00,21.27,3.15,56.59,14.18,48.54,11.57,13.65,16.98,30.91
2022-08-25 17:00:00,20.82,2.62,54.94,14.32,55.16,9.59,11.48,15.8,30.94
2022-08-25 18:00:00,20.8,5.91,56.14,21.54,54.35,8.13,9.86,13.23,30.56
2022-08-25 19:00:00,21.07,14.61,64.22,34.19,40.19,6.35,7.63,9.85,28.49
2022-08-25 20:00:00,20.72,29.51,67.56,50.53,13.82,7.25,8.6,10.98,27.26
2022-08-25 21:00:00,20.37,31.54,70.4,52.95,0.46,7.05,8.56,11.5,26.19
2022-08-25 22:00:00,18.47,18.74,64.5,33.85,16.75,5.63,8.1,13.97,25.67
2022-08-25 23:00:00,17.9,12.4,75.3,25.63,60.04,2.65,3.62,6.5,22.59
2022-08-26 00:00:00,17.81,9.95,78.86,28.49,47.3,2.34,2.92,3.81,21.65
2022-08-26 01:00:00,18.33,11.15,79.89,28.1,35.29,2.55,3.02,3.57,21.97
2022-08-26 02:00:00,18.7,7.88,81.38,24.21,43.42,2.58,3.21,5.21,22.04
2022-08-26 03:00:00,18.75,2.56,80.55,16.52,46.5,2.74,3.47,5.35,22.26
2022-08-26 04:00:00,18.99,3.69,83.27,18.92,40.46,3.48,4.71,8.31,21.96
2022-08-26 05:00:00,18.68,3.19,83.8,22.85,27.97,3.62,4.8,7.61,21.54
2022-08-26 06:00:00,17.98,12.81,82.37,35.35,9.19,4.35,5.51,8.49,21.11
2022-08-26 07:00:00,18.48,32.17,83.75,40.12,3.08,4.94,6.34,9.98,21.34
2022-08-26 08:00:00,18.82,25.19,79.86,36.81,5.66,6.41,8.58,12.97,22.48
2022-08-26 09:00:00,19.25,16.98,73.66,30.07,10.58,7.39,10.31,15.93,24.29
2022-08-26 10:00:00,19.52,2.91,63.82,16.87,18.09,7.56,10.53,17.79,26.96
2022-08-26 11:00:00,19.29,3.66,56.55,8.48,26.38,9.28,12.41,21.68,28.91
2022-08-26 12:00:00,18.61,0.0,45.04,0.0,38.46,9.43,13.05,24.28,32.06
2022-08-26 13:00:00,19.22,2.41,42.91,9.25,46.83,9.61,13.49,26.79,33.66
2022-08-26 14:00:00,19.94,4.35,47.44,17.3,54.19,9.1,12.93,25.61,32.57
2022-08-26 15:00:00,18.54,4.47,41.26,11.89,49.08,7.78,11.9,25.0,33.65
2022-08-26 16:00:00,17.17,0.24,34.25,9.42,52.3,6.5,11.01,25.62,35.31
2022-08-26 17:00:00,17.96,5.66,37.58,27.38,47.39,6.98,11.26,25.07,34.53
2022-08-26 18:00:00,15.5,4.42,33.73,24.04,48.86,6.12,10.77,25.57,33.67
2022-08-26 19:00:00,17.59,30.65,44.47,47.46,45.58,8.22,12.47,25.7,31.13
2022-08-26 20:00:00,17.5,31.1,50.66,46.87,38.2,7.72,11.8,24.68,28.76
2022-08-26 21:00:00,18.12,36.76,55.78,51.48,21.11,7.39,10.67,19.31,27.76
2022-08-26 22:00:00,18.25,35.42,59.14,57.54,3.9,7.29,10.25,17.18,26.91
2022-08-26 23:00:00,18.6,43.7,63.46,59.09,0.23,7.79,10.34,15.46,26.08
2022-08-27 00:00:00,18.81,35.11,65.94,50.02,1.98,9.6,12.27,17.85,25.65
2022-08-27 01:00:00,19.46,28.3,69.2,27.99,20.74,8.54,10.93,16.11,25.52
2022-08-27 02:00:00,20.03,22.24,72.93,27.69,23.84,7.55,9.65,14.14,25.24
2022-08-27 03:00:00,19.57,14.08,73.59,22.39,30.28,8.04,10.48,15.45,24.6
2022-08-27 04:00:00,19.9,15.78,77.46,28.47,21.75,6.76,8.79,12.83,24.09
2022-08-27 05:00:00,19.96,15.54,80.12,32.21,14.49,6.29,8.24,12.54,23.59
2022-08-27 06:00:00,20.12,18.43,82.64,38.03,5.65,5.88,7.5,10.71,23.25
2022-08-27 07:00:00,20.56,20.49,84.89,25.92,14.24,8.78,10.83,15.67,23.25
2022-08-27 08:00:00,21.0,11.0,83.35,19.37,24.42,10.04,12.41,18.56,24.01
2022-08-27 09:00:00,21.21,4.97,77.09,12.58,27.05,11.29,13.95,20.86,25.54
2022-08-27 10:00:00,21.31,2.94,66.47,6.84,27.56,13.13,16.56,25.45,28.16
2022-08-27 11:00:00,22.04,0.37,60.32,1.26,46.16,11.96,15.6,24.87,30.61
2022-08-27 12:00:00,21.89,0.0,54.28,0.04,59.57,11.46,15.27,25.98,32.3
2022-08-27 13:00:00,21.56,0.0,50.33,0.92,62.55,9.2,13.02,24.92,33.3
2022-08-27 14:00:00,20.21,0.0,43.61,1.13,59.91,7.23,11.15,23.81,34.38
2022-08-27 15:00:00,19.02,0.0,39.72,5.47,64.4,6.64,10.51,23.92,34.72
2022-08-27 16:00:00,17.83,0.0,35.77,8.3,59.29,5.64,9.35,23.31,35.32
2022-08-27 17:00:00,16.73,1.03,35.56,18.47,65.2,5.16,8.7,23.15,34.13
2022-08-27 18:00:00,16.28,6.89,36.97,23.88,63.22,5.44,8.9,22.86,32.92
2022-08-27 19:00:00,15.18,10.92,37.11,28.06,54.45,5.61,9.1,23.42,31.62
2022-08-27 20:00:00,15.15,19.7,40.6,42.09,32.32,5.87,9.15,21.1,30.0
2022-08-27 21:00:00,14.18,15.47,41.26,38.26,33.65,5.44,8.6,19.85,28.62
2022-08-27 22:00:00,14.25,15.39,43.3,32.65,40.22,5.42,8.54,18.4,27.88
2022-08-27 23:00:00,14.52,24.12,45.49,49.96,11.2,6.02,8.86,17.24,27.34
2022-08-28 00:00:00,14.9,30.05,49.12,55.08,3.11,6.02,8.87,15.95,26.45
2022-08-28 01:00:00,15.88,42.05,54.59,58.59,0.0,8.0,10.74,17.47,25.72
2022-08-28 02:00:00,15.76,30.9,56.45,48.08,3.95,7.29,9.81,16.12,25.03
2022-08-28 03:00:00,15.33,15.51,56.41,34.29,21.36,5.98,8.39,14.42,24.58
2022-08-28 04:00:00,15.81,19.01,59.43,36.04,17.01,6.42,8.63,14.19,24.22
2022-08-28 05:00:00,16.26,22.89,62.77,40.45,7.82,6.68,8.84,14.21,23.78
2022-08-28 06:00:00,16.89,24.92,67.61,38.72,5.55,6.85,8.78,13.39,23.22
2022-08-28 07:00:00,17.05,23.21,68.97,33.55,8.88,6.8,8.83,13.88,23.05
2022-08-28 08:00:00,18.61,22.37,71.57,24.9,22.81,8.66,10.84,16.53,24.09
2022-08-28 09:00:00,20.08,12.7,69.91,14.37,30.76,8.63,10.77,16.77,26.02
2022-08-28 10:00:00,20.2,4.44,59.58,6.79,32.9,11.99,15.06,22.92,28.87
2022-08-28 11:00:00,18.95,0.0,47.84,0.1,43.0,14.28,18.49,30.01,31.37
2022-08-28 12:00:00,19.73,0.29,45.68,4.51,57.88,15.29,19.6,31.15,33.01
2022-08-28 13:00:00,18.23,0.12,37.0,0.86,49.54,6.66,9.71,19.33,35.27
2022-08-28 14:00:00,16.93,0.0,31.83,3.1,64.7,5.9,8.89,18.55,36.37
2022-08-28 15:00:00,15.87,0.0,28.36,5.96,68.57,5.83,8.78,17.73,37.25
2022-08-28 16:00:00,17.35,16.37,32.47,32.36,57.51,6.24,9.21,18.14,36.7
2022-08-28 17:00:00,17.71,16.98,35.28,34.06,53.27,7.42,9.99,17.31,35.38
2022-08-28 18:00:00,18.83,34.78,42.56,48.35,44.38,8.04,10.56,17.85,33.33
2022-08-28 19:00:00,17.48,25.86,44.79,36.67,46.04,8.21,10.71,17.5,30.88
2022-08-28 20:00:00,16.62,29.84,44.81,55.31,6.88,8.38,10.8,17.33,29.92
2022-08-28 21:00:00,16.8,34.67,48.78,60.42,1.29,8.6,10.89,16.17,28.63
2022-08-28 22:00:00,16.75,48.7,50.9,62.33,0.0,9.37,11.56,16.72,27.87
2022-08-28 23:00:00,18.04,51.6,58.09,59.81,0.0,10.46,12.64,17.53,26.99
2022-08-29 00:00:00,16.7,29.6,55.39,51.14,0.52,9.42,11.41,15.76,26.35
2022-08-29 01:00:00,16.26,16.3,55.43,43.2,7.93,8.2,10.01,13.94,25.87
2022-08-29 02:00:00,16.21,15.69,56.71,39.55,11.03,7.86,9.61,14.11,25.43
2022-08-29 03:00:00,16.63,19.9,60.28,40.35,10.17,9.09,10.86,14.55,24.87
2022-08-29 04:00:00,16.28,13.72,60.88,32.62,15.94,8.01,9.65,13.13,24.32
2022-08-29 05:00:00,16.57,21.51,63.02,33.5,9.36,8.75,10.41,13.88,24.05
2022-08-29 06:00:00,17.52,33.67,68.08,34.75,5.16,10.75,12.56,16.3,23.76
2022-08-29 07:00:00,17.55,44.54,68.03,36.38,2.8,11.67,13.98,19.54,23.82
2022-08-29 08:00:00,18.26,28.23,66.63,35.82,8.73,13.62,16.79,25.44,24.9
2022-08-29 09:00:00,19.68,17.66,65.22,20.06,18.5,14.62,18.02,29.02,26.76
2022-08-29 10:00:00,19.85,9.71,58.17,10.42,24.86,16.91,21.14,35.49,28.91
2022-08-29 11:00:00,20.26,0.33,51.88,5.4,38.57,12.95,16.55,29.9,31.34
2022-08-29 12:00:00,20.62,0.0,45.89,0.16,55.47,10.44,13.3,23.39,33.93
2022-08-29 13:00:00,20.62,0.0,41.05,1.27,66.39,8.96,11.88,22.94,35.92
2022-08-29 14:00:00,19.32,0.0,36.25,2.35,74.13,8.15,11.78,26.92,36.73
2022-08-29 15:00:00,17.03,0.02,30.07,7.8,72.45,7.48,10.01,16.27,37.53
2022-08-29 16:00:00,18.92,20.07,36.0,36.18,64.48,7.64,10.13,16.82,36.56
2022-08-29 17:00:00,18.22,11.06,35.75,29.05,68.27,7.19,9.73,17.09,35.72
2022-08-29 18:00:00,17.29,13.71,36.28,34.41,49.03,6.34,8.78,15.76,34.4
2022-08-29 19:00:00,19.0,36.88,43.81,52.65,33.34,7.35,9.88,17.18,33.02
2022-08-29 20:00:00,20.03,49.01,52.01,60.49,17.74,7.92,10.07,15.71,31.04
2022-08-29 21:00:00,18.6,63.9,51.24,71.27,0.0,8.37,10.69,16.46,29.74
2022-08-29 22:00:00,18.21,55.47,53.06,64.84,0.0,8.66,11.09,17.0,28.72
2022-08-29 23:00:00,17.75,39.1,54.11,55.86,0.0,8.78,11.06,16.4,27.89
2022-08-30 00:00:00,16.62,23.02,51.62,46.03,2.84,8.11,10.36,15.71,27.47
2022-08-30 01:00:00,15.64,5.28,50.25,27.66,28.98,7.74,9.82,14.49,26.86
2022-08-30 02:00:00,15.4,0.0,48.72,6.02,71.66,7.69,9.46,13.76,27.12
2022-08-30 03:00:00,14.92,0.0,47.38,6.88,70.19,7.04,8.42,10.74,27.08
2022-08-30 04:00:00,15.04,0.08,48.79,10.54,63.48,7.5,8.89,11.23,26.71
2022-08-30 05:00:00,15.28,3.3,50.98,14.38,60.52,7.79,9.29,11.81,26.23
2022-08-30 06:00:00,15.36,9.98,53.33,33.48,27.58,8.22,9.9,13.22,25.56
2022-08-30 07:00:00,16.04,25.06,58.32,48.84,5.65,8.73,10.65,15.44,24.78
2022-08-30 08:00:00,15.39,2.37,51.88,17.27,40.69,9.05,11.42,17.33,26.06
2022-08-30 09:00:00,16.32,3.79,46.43,18.2,34.68,9.32,11.65,17.78,28.98
2022-08-30 10:00:00,17.23,3.22,42.28,22.92,26.96,10.36,13.34,22.97,31.61
2022-08-30 11:00:00,17.09,0.0,36.37,3.61,58.31,9.95,12.51,19.28,34.13
2022-08-30 12:00:00,17.0,0.0,34.41,16.67,61.8,10.4,13.18,21.17,35.02
2022-08-30 13:00:00,17.14,0.66,33.38,19.92,73.09,10.42,13.62,24.0,35.73
2022-08-30 14:00:00,17.47,6.67,34.22,23.56,66.46,9.1,12.57,23.72,35.67
2022-08-30 15:00:00,16.57,1.33,31.63,19.34,64.14,7.55,10.92,19.81,36.08
2022-08-30 16:00:00,15.53,2.17,29.2,18.69,65.96,6.98,10.67,20.39,36.3
2022-08-30 17:00:00,13.95,15.03,32.8,27.7,75.29,6.05,8.18,12.65,32.38
2022-08-30 18:00:00,13.97,11.25,32.97,22.45,75.33,6.74,9.07,13.15,32.32
2022-08-30 19:00:00,14.26,25.16,36.86,40.08,43.9,8.21,10.5,13.92,30.69
