Datetime,Dew Point (C),H2S (ppb),Humidity (%),NO2 (ppb),O3 (ppb),PM1 (ug/m3),PM2.5 (ug/m3),PM10 (ug/m3),Temp (C)
2022-06-22 18:36:53,16.12,16.14,28.92,43.23,25.8,8.42,10.21,13.38,37.17
2022-06-22 18:31:55,16.61,22.56,29.63,46.15,21.61,8.18,10.03,14.65,37.29
2022-06-22 18:26:55,17.09,21.45,30.4,46.77,21.08,8.17,9.83,12.51,37.38
2022-06-22 18:21:53,17.48,35.69,30.82,60.94,7.15,7.83,9.51,12.79,37.58
2022-06-22 18:16:55,17.63,32.97,30.43,62.22,7.88,8.07,9.81,12.94,37.99
2022-06-22 18:11:53,17.8,34.36,30.03,60.69,8.47,8.19,9.97,13.17,38.42
2022-06-22 18:06:56,17.34,45.16,28.56,62.33,4.84,8.69,10.68,14.82,38.82
2022-06-22 18:01:56,17.07,37.71,27.59,53.0,16.66,7.96,9.83,13.59,39.15
2022-06-22 17:56:53,16.73,16.4,26.34,32.89,40.18,7.51,9.22,12.65,39.61
2022-06-22 17:51:55,16.7,5.8,25.89,27.67,44.23,7.48,9.21,11.95,39.9
2022-06-22 17:46:53,17.56,26.72,27.25,43.49,27.04,8.15,9.96,14.17,39.96
2022-06-22 17:41:54,17.4,22.42,26.63,37.12,37.16,8.65,10.33,13.76,40.19
2022-06-22 17:36:53,15.46,15.96,22.98,33.54,43.91,8.9,10.9,14.67,40.65
2022-06-22 17:31:55,16.78,14.38,24.95,25.92,46.12,8.27,10.29,14.52,40.69
2022-06-22 17:26:55,15.89,4.04,23.59,24.26,43.57,8.35,10.49,14.01,40.68
2022-06-22 17:21:53,15.7,0.0,23.62,10.01,57.58,7.96,9.96,13.25,40.42
2022-06-22 17:16:55,16.01,2.51,24.39,16.64,54.64,8.3,10.15,12.67,40.19
2022-06-22 17:11:53,14.9,0.0,22.77,6.81,63.82,8.55,10.37,13.09,40.14
2022-06-22 17:06:56,16.43,0.0,24.81,8.97,60.53,8.56,10.44,14.32,40.37
2022-06-22 17:01:55,17.36,0.0,26.4,15.21,55.39,8.39,10.07,13.92,40.31
2022-06-22 16:56:53,17.51,0.92,26.69,19.11,51.03,8.91,10.87,16.12,40.28
2022-06-22 16:51:55,18.12,5.01,27.88,16.43,58.97,8.69,10.34,14.32,40.19
2022-06-22 16:46:53,18.5,7.17,28.36,18.77,57.81,8.7,10.44,13.89,40.31
2022-06-22 16:41:54,18.34,18.82,28.66,25.9,49.98,8.68,10.42,14.4,39.93
2022-06-22 16:36:53,18.14,13.24,28.11,22.15,54.92,8.67,10.36,14.24,40.06
2022-06-22 16:31:56,17.77,10.12,27.51,21.41,53.08,8.59,10.26,14.48,40.03
2022-06-22 16:26:55,18.53,7.03,28.63,17.57,57.11,8.12,9.74,14.6,40.17
2022-06-22 16:21:53,18.53,10.61,28.94,24.8,46.77,5.4,7.14,11.67,39.97
2022-06-22 16:16:55,18.51,12.61,28.96,27.32,46.28,4.7,6.62,11.82,39.93
2022-06-22 16:11:53,18.53,10.48,29.26,25.96,49.32,4.64,6.32,9.48,39.77
2022-06-22 16:06:56,18.56,16.21,29.85,28.56,49.12,4.61,6.54,12.57,39.43
2022-06-22 16:01:54,18.24,12.3,29.64,24.81,53.89,4.91,6.89,11.38,39.19
2022-06-22 15:56:54,18.25,17.32,30.19,26.85,54.08,4.52,6.45,10.71,38.85
2022-06-22 15:51:56,18.22,9.25,30.07,23.84,59.9,4.94,6.96,11.8,38.89
2022-06-22 15:46:53,19.07,9.36,31.87,24.25,60.16,4.55,6.45,10.87,38.79
2022-06-22 15:41:56,19.64,16.94,32.72,27.46,63.25,5.04,6.88,10.58,38.97
2022-06-22 15:36:53,20.06,27.12,34.1,34.41,57.47,4.86,6.8,11.86,38.68
2022-06-22 15:31:56,19.85,37.24,33.57,33.59,65.15,4.76,6.57,11.62,38.74
2022-06-22 15:26:55,19.64,44.98,32.92,35.18,63.24,4.81,6.78,12.41,38.86
2022-06-22 15:21:53,18.89,31.99,30.42,28.55,65.48,5.02,7.22,11.12,39.46
2022-06-22 15:16:55,17.97,11.08,27.78,15.97,72.81,4.29,6.29,10.64,40.08
2022-06-22 15:11:52,17.84,3.7,27.37,12.46,70.97,4.22,6.26,10.48,40.21
2022-06-22 15:06:56,17.63,1.77,26.75,14.34,63.42,4.49,6.58,16.37,40.38
2022-06-22 15:01:54,17.98,0.0,27.8,17.65,57.13,4.35,6.44,13.55,40.08
2022-06-22 14:56:53,18.13,0.0,28.18,9.43,74.26,4.3,6.58,11.81,40.0
2022-06-22 14:51:55,18.35,0.0,29.15,11.73,73.18,4.61,6.83,13.06,39.63
2022-06-22 14:46:52,17.81,0.0,28.55,12.43,74.09,4.54,6.66,13.05,39.38
2022-06-22 14:41:55,18.0,0.0,29.27,16.54,64.94,4.58,6.75,12.57,39.13
2022-06-22 14:36:52,17.61,8.3,29.38,20.06,60.72,4.64,6.9,14.38,38.61
2022-06-22 14:31:56,18.17,7.69,30.15,20.41,58.46,5.02,7.42,13.14,38.79
2022-06-22 14:26:54,18.44,2.8,30.29,17.13,64.75,4.59,6.75,12.93,39.01
2022-06-22 14:21:53,18.39,10.24,30.48,20.18,61.13,5.09,7.29,13.35,38.83
2022-06-22 14:16:55,18.45,0.0,29.82,13.64,67.93,5.51,7.54,14.09,39.32
2022-06-22 14:11:53,18.65,0.99,29.72,20.04,54.82,6.16,8.16,14.81,39.61
2022-06-22 14:06:56,18.52,0.0,29.47,13.1,62.18,5.84,7.55,13.89,39.61
2022-06-22 14:01:56,18.36,0.0,29.27,6.78,70.03,6.1,8.12,15.96,39.56
2022-06-22 13:56:53,18.82,0.0,30.06,0.68,76.85,5.91,7.87,14.11,39.6
2022-06-22 13:51:55,18.45,0.0,30.02,4.34,70.1,6.35,8.2,14.17,39.19
2022-06-22 13:46:53,18.51,0.0,30.77,11.44,60.9,8.59,10.47,15.01,38.81
2022-06-22 13:41:55,18.22,10.46,30.77,9.98,64.43,8.79,10.67,16.79,38.47
2022-06-22 13:36:53,19.25,0.0,32.32,4.79,67.97,8.62,10.34,15.37,38.75
2022-06-22 13:31:56,18.9,4.43,31.64,9.79,67.14,8.51,10.39,16.61,38.74
2022-06-22 13:26:55,19.14,5.1,32.34,5.07,74.81,3.77,5.48,11.77,38.61
2022-06-22 13:21:53,18.17,6.59,30.4,5.84,71.0,3.81,5.37,11.09,38.64
2022-06-22 13:16:55,18.77,0.0,31.79,0.0,68.73,3.33,4.75,10.15,38.5
2022-06-22 13:11:52,18.5,7.55,31.81,1.95,69.39,3.43,4.88,9.35,38.17
2022-06-22 13:06:57,18.05,17.57,31.34,5.27,65.32,3.82,5.28,9.47,37.93
2022-06-22 13:01:55,19.22,12.0,33.3,5.62,63.59,3.99,5.46,10.16,38.16
2022-06-22 12:56:52,18.75,21.1,32.38,16.01,50.02,3.92,5.44,9.49,38.14
2022-06-22 12:51:54,18.26,16.21,31.72,0.0,71.73,4.14,5.63,10.03,37.96
2022-06-22 12:46:53,19.08,0.0,32.6,0.0,69.9,4.38,6.06,11.3,38.4
2022-06-22 12:41:55,19.49,10.77,34.16,0.0,72.36,3.94,5.58,11.11,38.0
2022-06-22 12:36:53,19.57,12.37,34.65,0.0,77.24,4.33,5.92,10.95,37.83
2022-06-22 12:31:56,19.65,5.7,35.12,6.34,65.04,4.73,6.37,13.1,37.68
2022-06-22 12:26:55,19.74,1.76,35.76,1.36,71.4,4.31,5.79,11.3,37.45
2022-06-22 12:21:53,19.53,0.0,35.87,4.33,68.77,3.95,5.5,9.91,37.15
2022-06-22 12:16:55,19.64,0.0,36.74,1.73,68.97,4.37,5.89,11.72,36.84
2022-06-22 12:11:52,19.68,0.0,37.16,0.36,73.78,4.65,6.11,11.85,36.67
2022-06-22 12:06:56,20.09,0.0,38.31,1.71,70.16,4.17,5.73,11.02,36.58
2022-06-22 12:01:55,19.9,0.73,38.29,13.12,57.14,4.74,6.48,12.25,36.37
2022-06-22 11:56:53,20.07,0.0,39.06,1.34,71.62,4.27,5.86,12.48,36.2
2022-06-22 11:51:54,20.1,4.85,39.2,9.74,60.65,6.21,7.84,13.65,36.18
2022-06-22 11:46:53,20.02,0.0,38.14,0.0,68.02,10.62,12.45,19.58,36.58
2022-06-22 11:41:55,19.9,0.0,38.12,1.66,62.94,10.86,12.82,19.71,36.46
2022-06-22 11:36:52,19.9,0.0,38.37,0.0,63.18,10.88,12.75,19.49,36.33
2022-06-22 11:31:57,19.24,0.0,37.52,0.0,59.99,10.71,12.46,18.27,35.99
2022-06-22 11:26:55,19.48,0.0,39.18,0.0,59.68,10.31,12.04,16.92,35.48
2022-06-22 11:21:52,19.36,0.0,39.37,0.0,62.36,10.54,12.29,19.83,35.26
2022-06-22 11:16:55,19.3,0.0,40.01,0.0,60.31,10.89,12.73,20.16,34.9
2022-06-22 11:11:53,19.21,0.0,40.33,0.0,61.53,11.02,12.9,20.33,34.66
2022-06-22 11:06:56,19.27,0.0,40.77,0.0,61.61,13.02,15.28,23.88,34.53
2022-06-22 11:01:55,19.22,0.0,41.15,0.0,60.86,12.65,14.87,22.85,34.3
2022-06-22 10:56:52,19.06,0.0,41.24,0.0,58.1,8.57,11.31,20.3,34.09
2022-06-22 10:51:54,19.41,0.0,42.91,0.58,56.37,8.29,11.2,20.86,33.77
2022-06-22 10:46:54,19.37,0.0,43.38,0.0,58.48,7.99,10.61,22.85,33.53
2022-06-22 10:41:55,19.59,0.38,44.4,3.22,54.44,7.85,10.4,21.25,33.36
2022-06-22 10:36:53,19.62,2.58,44.65,3.2,56.55,7.66,10.44,21.16,33.29
2022-06-22 10:31:56,19.36,0.0,44.25,4.84,48.65,8.01,10.62,22.24,33.16
2022-06-22 10:26:54,19.43,0.0,44.64,0.0,52.76,7.85,10.29,20.23,33.09
2022-06-22 10:21:53,19.4,0.0,45.47,0.0,49.14,7.16,9.33,17.03,32.72
2022-06-22 10:16:55,19.9,0.0,46.48,0.0,48.28,7.67,10.25,18.04,32.89
2022-06-22 10:11:53,19.57,5.63,45.49,3.87,47.69,7.9,10.49,22.31,32.9
2022-06-22 10:06:56,17.85,0.0,41.63,5.41,37.69,7.5,10.7,21.64,32.57
2022-06-22 10:01:55,18.67,0.0,44.77,3.98,32.2,7.47,10.83,23.07,32.2
2022-06-22 09:56:53,18.72,0.0,46.02,14.51,20.55,8.0,11.52,24.79,31.76
2022-06-22 09:51:55,18.81,0.0,47.47,13.71,22.36,8.38,12.02,27.29,31.32
2022-06-22 09:46:53,19.21,0.0,50.15,9.01,28.87,8.13,11.57,25.07,30.78
2022-06-22 09:41:55,19.59,0.53,52.76,11.22,30.87,7.45,10.61,22.53,30.31
2022-06-22 09:36:53,19.57,7.28,53.82,18.04,26.79,7.47,10.29,21.26,29.94
2022-06-22 09:31:56,19.33,6.56,54.21,14.89,33.28,7.32,10.5,23.29,29.56
2022-06-22 09:26:55,19.34,9.58,55.47,16.76,31.49,7.16,10.29,24.58,29.17
2022-06-22 09:21:53,18.88,12.9,55.46,27.77,18.41,8.48,12.66,29.11,28.69
2022-06-22 09:16:55,18.55,5.03,55.73,23.22,18.43,9.12,13.73,37.87,28.25
2022-06-22 09:11:53,18.82,9.92,57.92,23.4,12.55,9.12,14.42,41.86,27.87
2022-06-22 09:06:56,18.76,13.96,58.65,27.34,10.14,9.8,15.44,43.39,27.6
2022-06-22 09:01:55,18.74,15.02,59.08,31.94,10.01,9.76,14.37,33.83,27.44
2022-06-22 08:56:53,18.81,17.79,59.85,31.94,11.99,10.74,14.96,31.53,27.3
2022-06-22 08:51:55,17.84,18.16,56.49,22.72,17.2,11.66,15.58,31.52,27.25
2022-06-22 08:46:53,18.18,6.41,57.66,14.02,19.25,11.3,14.93,29.61,27.26
2022-06-22 08:41:55,18.56,13.95,59.37,24.41,14.25,13.43,16.66,30.96,27.17
2022-06-22 08:36:53,18.19,13.7,58.23,26.82,15.26,15.66,18.54,29.04,27.1
2022-06-22 08:31:56,18.15,7.96,58.43,23.19,16.14,14.98,17.6,24.65,27.0
2022-06-22 08:26:55,18.54,8.21,60.28,22.46,17.17,8.97,12.1,19.65,26.89
2022-06-22 08:21:53,18.34,10.98,59.76,24.85,15.75,8.86,16.27,35.56,26.82
2022-06-22 08:16:55,18.26,9.25,60.08,22.86,14.54,7.53,16.6,37.96,26.65
2022-06-22 08:11:53,18.37,14.48,60.67,23.54,15.85,7.44,16.4,37.26,26.59
2022-06-22 08:06:56,18.18,17.06,60.28,25.34,10.59,8.16,18.03,36.52,26.51
2022-06-22 08:01:55,18.0,20.32,60.16,27.49,6.43,8.88,19.28,35.86,26.35
2022-06-22 07:56:53,18.23,20.08,61.52,26.25,4.33,12.06,15.43,23.09,26.21
2022-06-22 07:51:55,18.14,14.16,61.76,24.1,5.07,14.26,16.2,20.11,26.05
2022-06-22 07:46:53,18.21,17.96,62.4,26.46,4.1,14.81,17.16,23.92,25.96
2022-06-22 07:41:55,18.26,18.23,62.9,27.78,3.05,14.87,17.27,24.05,25.87
2022-06-22 07:36:52,18.28,25.8,63.22,26.42,4.09,14.72,16.84,23.78,25.8
2022-06-22 07:31:56,17.91,23.44,62.37,26.19,1.74,14.25,16.44,23.02,25.65
2022-06-22 07:26:55,17.95,26.45,62.95,24.5,2.03,14.29,16.67,24.63,25.53
2022-06-22 07:21:53,17.91,19.19,63.25,25.37,2.54,13.71,15.93,22.74,25.4
2022-06-22 07:16:55,18.07,18.86,64.07,20.0,6.72,14.11,16.31,23.28,25.36
2022-06-22 07:11:52,18.19,22.87,64.58,19.7,6.74,13.84,15.99,23.16,25.35
2022-06-22 07:06:56,17.99,21.15,64.32,22.55,5.35,12.11,13.92,19.05,25.21
2022-06-22 07:01:55,17.76,14.57,63.55,22.51,8.13,12.15,14.0,19.54,25.17
2022-06-22 06:56:52,17.79,13.13,63.85,22.37,10.94,11.7,13.4,17.17,25.12
2022-06-22 06:51:55,18.32,12.25,66.2,26.26,8.41,11.4,13.09,17.23,25.07
2022-06-22 06:46:53,18.82,22.61,68.31,28.4,6.5,11.25,12.84,17.42,25.07
2022-06-22 06:41:54,18.88,31.91,68.76,32.85,1.58,11.78,13.2,15.78,25.02
2022-06-22 06:36:53,18.68,32.97,68.09,35.44,0.0,12.07,13.57,16.69,24.98
2022-06-22 06:31:56,18.52,33.05,67.68,32.86,1.33,12.53,14.0,17.02,24.91
2022-06-22 06:26:54,17.82,32.01,64.86,35.0,0.53,12.36,13.83,17.43,24.89
2022-06-22 06:21:53,17.7,18.13,64.46,29.54,5.91,10.65,11.75,14.23,24.87
2022-06-22 06:16:55,17.75,15.33,64.75,27.67,7.77,9.96,11.01,13.22,24.84
2022-06-22 06:11:53,17.61,13.56,64.15,27.63,7.16,10.03,11.13,13.12,24.85
2022-06-22 06:06:56,17.32,17.07,62.99,30.83,5.21,10.4,11.57,13.48,24.85
2022-06-22 06:01:55,17.24,13.99,62.72,29.52,6.0,10.33,11.5,13.45,24.84
2022-06-22 05:56:53,17.26,18.12,62.89,31.26,2.92,10.16,11.38,13.84,24.81
2022-06-22 05:51:55,17.26,18.83,62.81,31.75,4.99,10.32,11.55,13.99,24.84
2022-06-22 05:46:53,17.13,12.34,62.33,30.05,6.28,10.04,11.23,13.96,24.82
2022-06-22 05:41:54,17.16,9.4,62.56,30.01,7.48,10.22,11.31,13.9,24.79
2022-06-22 05:36:53,17.13,9.98,62.35,28.73,10.01,10.01,11.07,13.72,24.82
2022-06-22 05:31:56,17.08,10.05,61.92,29.32,10.02,10.13,11.34,13.96,24.88
2022-06-22 05:26:55,16.99,8.4,61.34,29.11,9.27,9.49,10.65,13.07,24.95
2022-06-22 05:21:52,17.39,5.42,62.75,22.42,17.21,9.32,10.37,12.3,24.99
2022-06-22 05:16:55,17.76,9.45,63.99,25.81,12.84,9.65,10.65,12.57,25.05
2022-06-22 05:11:52,17.72,14.52,63.73,27.39,10.82,10.59,11.59,13.85,25.08
2022-06-22 05:06:56,17.63,14.37,63.22,26.13,11.91,10.24,11.17,12.39,25.12
2022-06-22 05:01:55,17.78,16.08,63.52,23.79,15.01,10.45,11.48,13.19,25.19
2022-06-22 04:56:53,17.78,14.33,63.13,24.43,14.38,10.14,11.17,13.3,25.3
2022-06-22 04:51:54,17.69,13.94,62.8,22.39,15.63,10.15,11.05,12.22,25.29
2022-06-22 04:46:53,17.63,12.37,62.51,22.47,16.28,10.21,11.14,13.32,25.3
2022-06-22 04:41:54,17.61,12.97,62.17,21.8,16.41,10.06,11.11,12.71,25.38
2022-06-22 04:36:52,17.73,13.03,62.36,18.45,23.2,10.29,11.4,13.67,25.46
2022-06-22 04:31:56,17.6,13.89,61.52,20.81,20.16,10.27,11.31,13.34,25.54
2022-06-22 04:26:55,17.7,9.4,61.78,16.61,22.62,10.21,11.23,13.36,25.57
2022-06-22 04:21:52,17.65,12.52,61.5,20.02,19.54,10.23,11.3,13.85,25.6
2022-06-22 04:16:55,17.84,12.19,61.91,19.48,22.09,9.97,10.97,12.96,25.69
2022-06-22 04:11:53,18.07,16.75,62.42,22.25,19.35,10.37,11.45,13.94,25.8
2022-06-22 04:06:56,18.1,17.65,62.21,23.57,16.08,10.61,11.7,14.12,25.88
2022-06-22 04:01:55,18.03,19.9,61.72,24.1,16.17,10.91,12.08,15.34,25.94
2022-06-22 03:56:53,17.87,14.53,61.21,20.11,20.18,10.46,11.59,13.62,25.91
2022-06-22 03:51:55,17.97,15.17,61.44,19.76,20.12,10.31,11.49,13.91,25.96
2022-06-22 03:46:52,17.87,14.93,61.03,22.6,16.88,10.62,11.77,13.63,25.97
2022-06-22 03:41:55,18.0,14.44,61.52,21.35,17.05,10.18,11.16,13.13,25.97
2022-06-22 03:36:53,18.23,14.29,62.24,22.24,20.31,10.19,11.26,13.06,26.01
2022-06-22 03:31:56,18.74,23.38,64.26,29.58,14.64,10.65,11.73,14.01,26.01
2022-06-22 03:26:55,18.63,27.51,63.62,35.42,9.86,11.15,12.33,15.74,26.07
2022-06-22 03:21:53,18.57,27.38,63.01,36.99,7.64,10.74,11.87,15.24,26.17
2022-06-22 03:16:55,18.37,27.67,62.34,37.4,4.63,11.99,13.21,15.44,26.14
2022-06-22 03:11:53,18.35,23.74,62.33,33.68,7.32,11.11,12.24,14.47,26.11
2022-06-22 03:06:56,18.36,25.6,62.44,35.93,5.66,10.51,11.61,13.59,26.09
2022-06-22 03:01:55,18.26,26.39,62.0,36.89,5.11,10.67,11.85,14.61,26.11
2022-06-22 02:56:53,18.1,25.04,61.45,32.98,10.19,10.74,11.88,13.2,26.09
2022-06-22 02:51:55,18.01,24.02,60.94,32.79,11.76,10.62,11.76,13.67,26.14
2022-06-22 02:46:53,17.86,22.82,60.36,34.18,10.43,10.7,11.83,14.49,26.14
2022-06-22 02:41:55,17.82,21.97,60.14,31.84,12.49,10.49,11.61,13.79,26.16
2022-06-22 02:36:53,17.92,20.58,60.65,29.89,14.89,10.48,11.51,13.5,26.13
2022-06-22 02:31:56,17.92,24.42,60.4,32.53,15.45,10.93,12.23,14.6,26.2
2022-06-22 02:26:55,17.92,22.96,60.33,29.33,19.53,10.53,11.92,15.16,26.21
2022-06-22 02:21:53,17.9,25.38,60.03,31.73,16.16,10.34,11.58,14.09,26.28
2022-06-22 02:16:54,17.88,28.23,59.58,33.09,13.22,10.2,11.34,13.63,26.38
2022-06-22 02:11:52,17.8,28.16,58.91,36.05,11.22,10.67,11.94,14.74,26.49
2022-06-22 02:06:56,17.81,26.55,58.71,39.87,6.48,10.43,11.71,13.87,26.56
2022-06-22 02:01:54,17.76,28.47,58.3,40.82,7.45,10.82,12.09,15.09,26.62
2022-06-22 01:56:52,17.49,23.24,57.22,33.04,16.44,10.88,12.21,15.02,26.65
2022-06-22 01:51:55,17.42,19.73,56.93,28.7,20.18,10.69,11.79,14.65,26.66
2022-06-22 01:46:53,17.41,22.25,56.9,30.94,15.98,10.06,11.26,13.4,26.66
2022-06-22 01:41:55,17.6,21.19,57.52,31.99,14.6,10.57,11.79,14.47,26.68
2022-06-22 01:36:52,17.62,22.54,57.52,37.04,10.38,10.99,12.32,15.53,26.71
2022-06-22 01:31:56,17.92,27.69,58.2,40.63,8.65,10.92,12.24,15.95,26.82
2022-06-22 01:26:55,18.04,38.42,58.33,49.76,0.0,10.94,12.33,16.22,26.92
2022-06-22 01:21:53,17.87,37.73,57.57,52.31,0.0,11.19,12.51,15.97,26.96
2022-06-22 01:16:55,17.83,37.26,57.26,52.24,0.0,11.08,12.5,15.83,27.0
2022-06-22 01:11:53,17.66,39.66,56.51,50.57,0.0,10.44,11.83,15.48,27.05
2022-06-22 01:06:56,17.67,42.19,56.22,52.21,0.0,9.36,10.63,12.97,27.14
2022-06-22 01:01:55,17.58,35.08,55.66,51.96,0.0,9.31,10.67,13.95,27.22
2022-06-22 00:56:53,17.5,33.23,55.19,52.14,0.0,8.83,10.14,12.2,27.27
2022-06-22 00:51:55,17.44,33.89,54.82,52.93,0.0,9.15,10.53,13.98,27.33
2022-06-22 00:46:53,17.48,33.75,54.65,52.98,0.0,9.14,10.58,13.94,27.43
2022-06-22 00:41:55,17.56,34.28,54.72,51.91,0.0,8.99,10.3,13.47,27.48
2022-06-22 00:36:53,17.54,36.56,54.5,55.33,0.0,8.86,10.3,13.55,27.54
2022-06-22 00:31:56,17.44,39.86,53.83,56.24,0.0,8.77,10.1,13.13,27.64
2022-06-22 00:26:55,17.34,26.29,53.19,46.37,5.47,8.92,10.22,13.32,27.74
2022-06-22 00:21:53,17.47,26.23,53.04,45.54,4.34,9.87,11.3,14.03,27.92
2022-06-22 00:16:55,17.56,27.09,53.31,46.7,0.0,9.58,10.93,13.43,27.94
2022-06-22 00:11:53,17.82,38.72,53.7,51.42,0.0,10.0,11.45,14.18,28.09
2022-06-22 00:06:56,17.81,44.7,53.19,57.35,0.0,9.45,10.86,14.62,28.25
2022-06-22 00:01:55,17.84,43.19,53.05,58.19,0.0,9.84,11.31,14.33,28.32
2022-06-21 23:56:53,17.92,43.66,53.09,58.63,0.0,9.25,10.56,14.32,28.39
2022-06-21 23:51:55,17.94,45.05,52.93,59.9,0.0,9.98,11.47,15.07,28.47
2022-06-21 23:46:53,17.88,54.44,52.33,64.2,0.0,10.7,12.36,17.09,28.6
2022-06-21 23:41:55,17.89,41.34,52.21,60.79,0.0,9.99,11.48,16.31,28.66
2022-06-21 23:36:53,17.7,38.75,51.28,61.8,0.0,9.91,11.41,14.14,28.76
2022-06-21 23:31:56,17.57,32.74,50.7,61.32,0.0,10.51,12.07,15.81,28.81
2022-06-21 23:26:55,17.62,36.07,50.86,58.32,0.0,10.27,11.86,16.02,28.81
2022-06-21 23:21:53,17.58,32.83,50.55,60.83,0.0,10.23,11.7,14.98,28.87
2022-06-21 23:16:55,17.66,35.41,50.39,60.13,0.0,10.34,12.04,16.87,29.01
2022-06-21 23:11:53,17.53,31.03,49.61,60.01,0.0,10.04,11.46,15.28,29.14
2022-06-21 23:06:56,17.59,30.76,49.66,56.83,0.0,9.5,10.93,14.65,29.2
2022-06-21 23:01:54,17.35,30.95,48.58,54.43,0.0,9.8,11.18,14.77,29.31
2022-06-21 22:56:52,17.2,24.52,48.08,42.65,11.87,9.58,11.03,14.54,29.32
2022-06-21 22:51:55,17.3,23.25,48.31,41.81,12.93,9.06,10.37,14.15,29.35
2022-06-21 22:46:53,17.58,29.72,48.81,50.93,1.03,9.48,11.03,14.87,29.48
2022-06-21 22:41:55,17.46,33.88,48.13,56.62,0.0,9.67,11.35,16.41,29.59
2022-06-21 22:36:53,17.66,34.21,48.39,50.95,2.92,9.59,11.28,17.75,29.72
2022-06-21 22:31:56,17.52,39.77,47.55,58.4,0.0,9.46,11.06,14.76,29.87
2022-06-21 22:26:55,17.38,31.68,46.73,55.95,0.0,9.5,11.04,14.74,30.02
2022-06-21 22:21:53,17.49,41.55,46.91,59.79,0.0,10.06,11.79,16.64,30.07
2022-06-21 22:16:55,17.68,66.7,47.19,61.54,0.0,9.88,11.49,16.01,30.17
2022-06-21 22:11:53,17.55,38.81,46.69,55.51,0.0,10.45,12.12,17.04,30.22
2022-06-21 22:06:56,17.45,31.11,46.13,50.55,7.74,9.21,10.82,14.56,30.31
2022-06-21 22:01:55,17.58,32.98,46.3,50.31,6.32,9.42,11.11,17.16,30.4
2022-06-21 21:56:53,17.56,37.3,45.95,58.36,0.0,9.22,11.11,20.91,30.51
2022-06-21 21:51:55,17.59,33.59,45.78,54.42,0.81,9.04,10.53,14.16,30.61
2022-06-21 21:46:53,17.75,35.88,45.88,53.66,2.5,9.66,11.22,14.61,30.74
2022-06-21 21:41:55,17.77,36.41,45.82,48.04,11.88,9.69,11.37,14.71,30.79
2022-06-21 21:36:53,17.9,41.45,45.33,62.21,0.0,9.8,11.59,17.19,31.12
2022-06-21 21:31:56,17.85,46.38,44.87,61.58,0.0,9.74,11.49,16.65,31.25
2022-06-21 21:26:55,18.1,43.79,44.52,61.98,0.0,9.95,11.67,15.93,31.66
2022-06-21 21:21:53,18.0,44.08,43.99,61.9,0.0,9.88,11.61,17.22,31.76
2022-06-21 21:16:54,18.06,38.12,43.96,59.32,0.0,9.73,11.45,16.92,31.84
2022-06-21 21:11:53,17.95,37.19,43.49,56.77,0.93,9.91,11.49,16.18,31.91
2022-06-21 21:06:56,17.97,38.57,43.19,55.29,6.84,9.93,11.63,16.5,32.06
2022-06-21 21:01:55,18.01,37.9,43.16,51.37,13.23,9.73,11.38,16.01,32.11
2022-06-21 20:56:53,18.26,42.16,43.48,54.75,10.01,9.43,11.03,15.9,32.25
2022-06-21 20:51:55,18.56,43.14,43.86,58.05,6.05,9.89,11.48,16.22,32.43
2022-06-21 20:46:53,18.89,45.53,44.34,59.44,5.94,9.67,11.18,16.12,32.61
2022-06-21 20:41:56,18.66,46.57,43.61,66.09,0.0,9.72,11.31,16.9,32.65
2022-06-21 20:36:53,18.93,46.87,44.02,54.32,16.54,9.68,11.24,16.94,32.78
2022-06-21 20:31:56,18.81,48.35,43.56,53.16,19.91,9.24,10.87,18.41,32.83
2022-06-21 20:26:55,18.86,48.15,43.41,47.74,28.98,8.77,10.19,15.26,32.95
2022-06-21 20:21:53,19.01,46.66,43.18,47.95,29.48,8.86,10.39,18.63,33.21
2022-06-21 20:16:55,19.07,54.89,42.74,60.19,12.23,9.03,10.42,13.78,33.46
2022-06-21 20:11:53,18.82,52.65,41.26,57.97,13.54,8.94,10.28,15.55,33.81
2022-06-21 20:06:56,18.76,49.42,40.75,60.77,7.18,8.31,9.65,13.39,33.97
2022-06-21 20:01:54,18.85,39.17,40.11,65.94,1.15,8.24,9.53,12.4,34.35
2022-06-21 19:56:53,18.8,47.87,39.52,62.06,5.13,9.02,10.4,14.85,34.56
2022-06-21 19:51:55,18.69,41.41,38.45,47.34,26.77,8.87,10.33,14.61,34.93
2022-06-21 19:46:53,18.88,38.54,38.29,42.03,34.77,7.62,8.85,13.24,35.23
2022-06-21 19:41:55,18.72,37.13,37.38,43.82,31.75,7.39,8.56,13.32,35.48
2022-06-21 19:36:53,18.77,38.82,37.31,45.26,27.69,7.47,8.51,11.19,35.57
2022-06-21 19:31:56,18.68,42.42,36.65,49.86,21.52,7.95,9.13,11.93,35.79
2022-06-21 19:26:54,18.81,38.44,36.62,47.49,25.04,7.78,8.89,12.0,35.95
2022-06-21 19:21:54,19.0,35.57,36.84,34.64,44.63,7.51,8.56,11.66,36.06
2022-06-21 19:16:55,18.97,44.81,37.06,43.86,31.33,7.46,8.56,11.2,35.92
2022-06-21 19:11:53,18.73,39.03,36.17,38.2,39.49,7.6,8.82,13.51,36.09
2022-06-21 19:06:56,18.93,41.43,36.23,40.01,36.68,7.79,8.91,12.19,36.29
