Datetime,Dew Point (C),H2S GCc AVG1H (ppb),Humidity ext (%),NO2 GCc AVG1H (ppb),O3 GCc AVG1H (ppb),Pressure (hPa),TSP AVG1H (ug/m3),Temp ext (C)
2022-07-07 16:00:00,10.605,2.47,18.115000000000002,7.44,72.51,1008.155,6.63,39.175
2022-07-07 15:00:00,11.06,1.61,18.875,5.12,76.8,1008.575,7.95,38.97
2022-07-07 14:00:00,11.52,0.2,21.21,2.2,80.41,1009.03,7.25,37.375
2022-07-07 13:00:00,11.95,0.0,24.075,1.25,79.93,1009.48,7.31,35.58
2022-07-07 12:00:00,11.855,0.0,25.965,0.0,77.87,1009.87,10.59,34.11
2022-07-07 11:00:00,12.27,0.0,29.08,0.0,74.03,1010.085,11.45,32.56999999999999
2022-07-07 10:00:00,12.09,0.0,32.685,0.46,74.4,1010.56,8.37,30.310000000000002
2022-07-07 09:00:00,12.52,0.06,40.24,7.55,68.95,1010.765,11.27,27.205
2022-07-07 08:00:00,12.844999999999999,1.71,44.114999999999995,15.67,58.72,1010.565,11.55,26.005000000000003
2022-07-07 07:00:00,12.635,5.88,46.195,16.79,60.88,1010.49,9.46,24.995
2022-07-07 06:00:00,12.52,3.95,45.125,13.54,65.83,1010.44,8.79,25.270000000000003
2022-07-07 05:00:00,11.875,0.01,42.195,6.61,73.98,1010.2249999999999,7.19,25.68
2022-07-07 04:00:00,11.945,0.0,40.864999999999995,5.6,72.75,1010.125,7.5,26.3
2022-07-07 03:00:00,11.75,0.0,39.114999999999995,0.0,72.62,1010.225,7.69,26.825
2022-07-07 02:00:00,11.75,0.0,36.93,0.0,55.14,1009.955,8.09,27.81
2022-07-07 01:00:00,14.665,16.16,44.575,27.54,29.1,1010.12,14.11,27.86
2022-07-07 00:00:00,18.259999999999998,22.73,55.16,36.24,30.56,1010.3599999999999,20.25,28.105
2022-07-06 23:00:00,18.634999999999998,21.32,53.925,32.33,43.69,1009.72,16.36,28.9
2022-07-06 22:00:00,18.58,40.86,52.605,40.75,43.98,1009.395,17.7,29.270000000000003
2022-07-06 21:00:00,19.450000000000003,70.82,51.555,54.32,42.73,1008.59,17.85,30.57
2022-07-06 20:00:00,20.52,74.48,47.709999999999994,56.99,42.78,1007.54,14.52,33.105000000000004
2022-07-06 19:00:00,14.94,24.58,26.325,25.33,63.75,1006.415,10.4,37.504999999999995
2022-07-06 18:00:00,14.670000000000002,14.72,23.405,20.84,64.04,1006.275,10.1,39.365
2022-07-06 17:00:00,14.435,5.75,22.82,15.95,66.07,1006.61,11.19,39.55
2022-07-06 16:00:00,14.844999999999999,0.65,22.97,12.35,69.37,1006.935,9.34,39.915
2022-07-06 15:00:00,15.415,0.0,23.810000000000002,5.21,70.43,1007.565,12.0,39.93
2022-07-06 14:00:00,16.72,3.3,27.405,8.78,70.16,1007.9200000000001,10.74,38.86
2022-07-06 13:00:00,17.39,3.71,32.525000000000006,9.02,73.97,1008.41,10.5,36.495000000000005
2022-07-06 12:00:00,16.115000000000002,0.0,31.335,0.42,71.57,1008.675,8.78,35.695
2022-07-06 11:00:00,15.895,0.0,34.935,0.44,67.62,1009.07,12.62,33.485
2022-07-06 10:00:00,16.445,0.0,40.644999999999996,3.73,66.28,1009.36,11.71,31.424999999999997
2022-07-06 09:00:00,15.955000000000002,1.14,47.754999999999995,12.86,56.64,1009.625,14.77,28.075
2022-07-06 08:00:00,15.96,5.89,51.045,19.55,50.9,1009.38,11.65,26.945
2022-07-06 07:00:00,15.585,11.86,52.33,21.17,46.61,1009.39,11.89,26.115000000000002
2022-07-06 06:00:00,14.995000000000001,1.37,48.815,14.16,62.38,1009.025,10.31,26.645
2022-07-06 05:00:00,15.21,5.74,49.54,15.88,60.04,1009.1500000000001,11.08,26.634999999999998
2022-07-06 04:00:00,15.195,15.85,50.7,18.83,64.74,1009.65,9.9,26.23
2022-07-06 03:00:00,16.405,12.12,51.44,15.99,62.06,1010.1600000000001,16.06,27.3
2022-07-06 02:00:00,14.84,4.53,42.795,12.24,62.9,1010.01,9.93,28.735
2022-07-06 01:00:00,15.18,11.96,44.445,21.4,45.05,1011.37,12.74,28.46
2022-07-06 00:00:00,15.629999999999999,18.54,44.55,31.4,34.69,1010.405,11.85,28.915
2022-07-05 23:00:00,15.620000000000001,24.24,43.495000000000005,40.33,27.26,1009.615,15.57,29.32
2022-07-05 22:00:00,15.2,16.7,38.985,26.52,52.0,1009.3050000000001,13.76,30.759999999999998
2022-07-05 21:00:00,14.795,10.67,36.055,22.23,58.86,1008.775,13.73,31.67
2022-07-05 20:00:00,16.735,11.24,38.075,21.93,66.03,1008.645,13.29,32.905
2022-07-05 19:00:00,17.725,19.97,36.475,27.12,59.0,1008.5699999999999,11.37,34.795
2022-07-05 18:00:00,18.810000000000002,17.13,36.795,24.09,59.55,1008.9549999999999,10.84,35.86
2022-07-05 17:00:00,17.11,7.45,33.235,15.2,64.58,1009.29,11.77,35.78
2022-07-05 16:00:00,17.545,7.43,34.120000000000005,17.37,62.38,1010.0799999999999,10.14,35.8
2022-07-05 15:00:00,17.55,2.82,34.894999999999996,13.03,59.06,1010.48,11.49,35.39
2022-07-05 14:00:00,18.14,1.63,35.620000000000005,8.36,61.32,1011.01,11.5,35.7
2022-07-05 13:00:00,18.225,0.03,38.965,7.29,62.93,1011.415,9.36,34.17
2022-07-05 12:00:00,18.475,0.85,41.8,7.39,62.23,1011.95,11.73,33.195
2022-07-05 11:00:00,18.405,3.41,45.144999999999996,9.98,58.96,1012.28,15.37,31.75
2022-07-05 10:00:00,17.785,5.16,46.35,13.59,51.29,1012.11,15.74,30.605
2022-07-05 09:00:00,17.04,13.04,54.175,20.83,46.15,1012.49,12.69,27.1
2022-07-05 08:00:00,15.94,24.97,52.95,44.16,8.19,1012.235,12.34,26.3
2022-07-05 07:00:00,15.665,25.06,55.475,51.56,2.55,1012.1700000000001,10.03,25.21
2022-07-05 06:00:00,13.219999999999999,1.49,46.675,20.05,35.3,1011.815,6.49,25.47
2022-07-05 05:00:00,11.23,0.0,39.345,0.36,52.68,1011.4100000000001,5.97,26.145
2022-07-05 04:00:00,12.86,2.84,41.55,4.45,54.7,1011.225,8.44,27.035
2022-07-05 03:00:00,18.195,15.27,57.215,19.12,37.46,1011.5799999999999,9.61,27.405
2022-07-05 02:00:00,19.299999999999997,26.27,59.25,28.79,35.58,1011.51,10.1,27.995
2022-07-05 01:00:00,19.810000000000002,31.61,60.045,34.09,43.43,1011.76,14.0,28.310000000000002
2022-07-05 00:00:00,16.37,16.76,45.885000000000005,32.23,36.16,1011.175,13.74,29.225
2022-07-04 23:00:00,15.89,19.74,43.65,41.43,26.58,1010.72,14.16,29.56
2022-07-04 22:00:00,16.020000000000003,17.41,41.739999999999995,30.08,47.63,1010.44,14.68,30.485
2022-07-04 21:00:00,15.965,14.3,39.305,22.54,68.0,1009.79,16.26,31.47
2022-07-04 20:00:00,16.89,11.3,38.495,20.21,71.47,1009.47,16.53,32.885000000000005
2022-07-04 19:00:00,17.439999999999998,8.53,37.42,19.17,75.35,1009.3050000000001,15.56,34.005
2022-07-04 18:00:00,17.63,2.64,36.015,11.44,75.35,1009.575,15.91,34.915000000000006
2022-07-04 17:00:00,19.509999999999998,10.77,39.865,17.47,68.02,1009.89,16.89,35.209999999999994
2022-07-04 16:00:00,19.8,4.86,38.43,15.94,66.44,1010.225,18.34,36.205
2022-07-04 15:00:00,19.4,3.48,38.64,15.42,58.9,1010.41,17.01,35.64
2022-07-04 14:00:00,20.825000000000003,17.96,44.21,24.5,60.98,1011.035,22.32,34.8
2022-07-04 13:00:00,20.35,6.14,41.900000000000006,14.73,66.99,1011.385,23.51,35.245000000000005
2022-07-04 12:00:00,19.6,4.55,44.61,8.28,68.36,1011.94,27.62,33.295
2022-07-04 11:00:00,19.1,4.82,46.325,12.45,55.97,1012.175,49.44,32.06
2022-07-04 10:00:00,18.305,13.41,48.75,19.17,50.81,1012.48,67.28,30.29
2022-07-04 09:00:00,17.53,16.22,54.11,30.68,33.36,1012.975,49.31,27.645000000000003
2022-07-04 08:00:00,16.32,22.47,52.525,43.52,14.05,1012.98,17.98,26.845
2022-07-04 07:00:00,14.565,7.36,48.815,33.64,22.58,1012.645,9.57,26.185000000000002
2022-07-04 06:00:00,13.54,0.0,44.22,9.51,55.64,1012.1600000000001,8.31,26.735
2022-07-04 05:00:00,13.420000000000002,0.0,42.760000000000005,0.2,64.85,1011.88,8.28,27.175
2022-07-04 04:00:00,16.78,24.48,53.4,19.45,30.68,1011.92,13.01,27.064999999999998
2022-07-04 03:00:00,18.05,28.1,54.865,26.29,28.71,1012.205,12.87,27.97
2022-07-04 02:00:00,15.075,15.14,43.83,32.29,24.65,1011.88,13.72,28.585
2022-07-04 01:00:00,15.905000000000001,29.85,45.489999999999995,48.39,4.98,1011.9449999999999,15.06,28.855
2022-07-04 00:00:00,17.65,37.54,48.065,40.13,28.77,1011.96,13.48,29.825
2022-07-03 23:00:00,15.105,25.2,39.545,42.38,22.87,1011.875,11.61,30.405
2022-07-03 22:00:00,14.434999999999999,16.81,36.79,28.46,49.66,1011.38,11.98,30.915
2022-07-03 21:00:00,14.094999999999999,6.09,33.86,16.33,68.23,1010.915,11.9,31.985
2022-07-03 20:00:00,15.625,8.28,33.974999999999994,20.18,67.79,1010.92,13.51,33.675
2022-07-03 19:00:00,17.064999999999998,4.57,33.935,15.87,76.02,1010.81,13.56,35.349999999999994
2022-07-03 18:00:00,16.875,6.02,32.730000000000004,16.1,74.22,1011.185,14.49,35.79
2022-07-03 17:00:00,18.869999999999997,6.43,36.045,17.25,72.42,1011.585,14.76,36.31
2022-07-03 16:00:00,19.195,5.81,36.875,8.9,78.06,1011.81,15.88,36.265
2022-07-03 15:00:00,19.744999999999997,2.68,39.375,10.53,73.8,1012.335,19.76,35.695
2022-07-03 14:00:00,19.95,0.57,37.745000000000005,1.94,73.04,1012.985,20.8,36.695
2022-07-03 13:00:00,19.85,0.08,41.58,4.53,68.58,1013.5350000000001,19.94,34.825
2022-07-03 12:00:00,19.66,0.0,46.585,0.95,69.67,1014.15,20.22,32.58
2022-07-03 11:00:00,19.41,0.0,47.370000000000005,0.0,60.2,1014.5450000000001,17.2,32.004999999999995
2022-07-03 10:00:00,19.43,0.0,51.205,0.12,56.42,1014.915,17.31,30.66
2022-07-03 09:00:00,18.945,3.55,58.515,11.3,37.37,1015.195,17.08,27.82
2022-07-03 08:00:00,20.755000000000003,13.52,70.065,21.26,27.73,1015.0799999999999,18.08,26.665
2022-07-03 07:00:00,20.66,22.15,72.83500000000001,25.29,27.32,1015.075,17.85,25.915
2022-07-03 06:00:00,20.235,18.16,68.28,26.31,27.61,1014.5350000000001,15.51,26.59
2022-07-03 05:00:00,19.060000000000002,21.98,60.71,20.85,34.66,1013.84,13.99,27.32
2022-07-03 04:00:00,20.634999999999998,32.29,64.785,31.04,31.34,1013.715,15.23,27.88
2022-07-03 03:00:00,17.645,15.53,48.769999999999996,24.49,41.58,1013.335,13.84,29.564999999999998
2022-07-03 02:00:00,17.46,9.2,48.885,18.19,56.26,1013.205,14.29,29.32
2022-07-03 01:00:00,15.870000000000001,8.15,44.345,28.3,30.65,1013.575,15.26,29.259999999999998
2022-07-03 00:00:00,15.190000000000001,9.06,40.370000000000005,22.8,35.44,1013.225,16.49,30.134999999999998
2022-07-02 23:00:00,18.035,11.14,46.475,22.19,44.13,1013.315,15.97,30.83
2022-07-02 22:00:00,18.375,22.79,46.835,26.14,48.74,1012.895,19.91,31.07
2022-07-02 21:00:00,20.345,39.29,50.504999999999995,40.92,44.53,1012.5450000000001,18.76,31.9
2022-07-02 20:00:00,20.384999999999998,29.11,44.135000000000005,34.68,49.98,1011.8,17.97,34.405
2022-07-02 19:00:00,18.705,14.98,35.92,22.28,62.79,1011.27,15.31,36.19
2022-07-02 18:00:00,19.11,13.68,35.94,19.44,65.85,1011.265,15.89,36.635000000000005
2022-07-02 17:00:00,19.134999999999998,8.14,33.56,14.44,66.1,1011.385,16.15,37.915
2022-07-02 16:00:00,19.619999999999997,6.09,36.040000000000006,13.06,66.4,1011.5450000000001,19.53,37.165
2022-07-02 15:00:00,21.564999999999998,12.17,40.43,17.46,65.74,1012.07,23.03,37.255
2022-07-02 14:00:00,20.405,1.09,37.31,7.85,75.11,1012.46,27.65,37.425
2022-07-02 13:00:00,20.880000000000003,1.99,42.805,5.73,72.96,1012.565,32.81,35.445
2022-07-02 12:00:00,21.52,2.17,44.86,5.89,64.11,1012.5699999999999,35.9,35.305
2022-07-02 11:00:00,19.89,0.03,42.16,1.96,43.72,1012.25,30.34,34.620000000000005
2022-07-02 10:00:00,20.130000000000003,7.07,53.21,14.21,30.31,1012.425,36.2,30.744999999999997
2022-07-02 09:00:00,19.395,13.25,62.67,25.67,19.08,1012.58,25.67,27.134999999999998
2022-07-02 08:00:00,18.67,20.08,63.775,31.55,10.27,1012.41,18.53,26.07
2022-07-02 07:00:00,18.61,24.75,67.59,37.88,4.57,1012.345,15.45,25.03
2022-07-02 06:00:00,17.020000000000003,12.33,61.435,29.26,23.25,1011.76,12.63,24.95
2022-07-02 05:00:00,16.805,8.1,58.045,32.43,17.16,1011.795,11.82,25.68
2022-07-02 04:00:00,16.174999999999997,1.64,53.675,29.06,20.26,1011.695,10.94,26.325000000000003
2022-07-02 03:00:00,16.365000000000002,6.5,52.735,27.12,20.31,1011.72,10.75,26.825
2022-07-02 02:00:00,17.475,14.48,54.585,39.04,5.56,1012.135,11.24,27.44
2022-07-02 01:00:00,18.755000000000003,23.47,56.65,36.45,13.81,1012.2,13.68,28.175
2022-07-02 00:00:00,19.625,26.71,57.78,36.26,18.32,1012.265,14.74,28.775
2022-07-01 23:00:00,21.265,48.83,62.394999999999996,52.47,28.81,1012.225,14.39,29.195
2022-07-01 22:00:00,17.314999999999998,21.41,45.075,38.32,26.74,1011.3399999999999,13.59,30.564999999999998
2022-07-01 21:00:00,16.435000000000002,1.57,39.82,14.08,54.35,1010.98,12.08,31.770000000000003
2022-07-01 20:00:00,16.58,1.72,38.23,7.74,53.82,1010.4300000000001,12.51,32.655
2022-07-01 19:00:00,20.775,22.03,49.695,22.52,58.78,1010.78,13.18,32.66
2022-07-01 18:00:00,19.28,19.2,45.099999999999994,23.12,59.29,1010.7149999999999,14.15,32.730000000000004
2022-07-01 17:00:00,20.43,19.51,47.405,32.81,46.2,1010.525,12.96,33.12
2022-07-01 16:00:00,19.85,14.98,40.864999999999995,21.24,63.56,1010.345,13.49,35.135000000000005
2022-07-01 15:00:00,19.785,8.26,38.480000000000004,14.06,65.59,1010.45,12.76,36.155
2022-07-01 14:00:00,19.98,5.64,39.555,11.38,67.9,1011.13,11.87,35.879999999999995
2022-07-01 13:00:00,18.86,0.78,37.94,5.97,64.19,1011.4300000000001,14.2,35.375
2022-07-01 12:00:00,18.72,0.0,39.095,0.18,57.99,1011.565,14.74,34.67
2022-07-01 11:00:00,19.47,5.88,45.7,4.31,52.71,1011.6500000000001,17.16,32.71
2022-07-01 10:00:00,21.564999999999998,28.7,59.31,28.88,35.81,1011.95,16.85,30.4
2022-07-01 09:00:00,17.86,14.09,54.855000000000004,23.81,31.35,1011.885,15.99,27.775
2022-07-01 08:00:00,18.045,21.31,59.265,36.48,11.8,1011.725,17.29,26.65
2022-07-01 07:00:00,15.795,22.52,54.535,41.9,1.16,1011.47,14.4,25.645000000000003
2022-07-01 06:00:00,16.435000000000002,22.66,58.269999999999996,37.54,9.67,1010.99,13.93,25.22
2022-07-01 05:00:00,15.615,10.19,53.739999999999995,27.01,28.4,1010.855,11.93,25.695
2022-07-01 04:00:00,14.940000000000001,6.96,49.364999999999995,16.6,44.18,1010.6800000000001,11.26,26.4
2022-07-01 03:00:00,15.21,8.65,49.099999999999994,26.51,30.47,1010.65,11.44,26.79
2022-07-01 02:00:00,15.844999999999999,23.48,49.585,47.67,4.5,1010.605,12.83,27.314999999999998
2022-07-01 01:00:00,16.229999999999997,29.58,49.08,52.35,2.37,1010.415,16.21,27.91
2022-07-01 00:00:00,16.625,23.7,48.72,52.49,0.52,1010.1500000000001,13.83,28.47
2022-06-30 23:00:00,16.84,26.67,47.635,45.52,12.77,1010.185,15.59,29.09
2022-06-30 22:00:00,17.105,34.4,46.94,41.45,31.46,1009.61,15.61,29.634999999999998
2022-06-30 21:00:00,17.545,44.16,45.525000000000006,39.9,47.4,1009.205,15.38,30.655
2022-06-30 20:00:00,17.935000000000002,45.26,41.96,42.82,49.95,1008.69,14.95,32.52
2022-06-30 19:00:00,15.42,20.91,31.555,28.7,59.23,1008.09,11.47,34.765
2022-06-30 18:00:00,14.595,15.67,26.924999999999997,27.65,54.83,1008.425,12.82,36.675
2022-06-30 17:00:00,17.335,21.86,30.130000000000003,26.74,54.85,1008.5150000000001,12.11,37.835
2022-06-30 16:00:00,16.8,14.65,28.7,23.18,58.67,1008.145,10.95,38.1
2022-06-30 15:00:00,15.59,9.63,28.095,18.11,61.72,1008.725,12.86,37.075
2022-06-30 14:00:00,15.620000000000001,1.74,27.565,9.84,63.38,1009.1,20.85,37.465
2022-06-30 13:00:00,15.955,0.0,30.205,2.65,56.17,1009.56,12.95,36.17
2022-06-30 12:00:00,15.309999999999999,0.38,31.255,1.49,48.64,1009.98,30.01,34.815
2022-06-30 11:00:00,20.34,4.16,49.515,9.89,34.49,1010.1949999999999,36.57,32.245000000000005
2022-06-30 10:00:00,20.275,14.97,56.415,18.31,21.27,1010.55,24.0,29.880000000000003
2022-06-30 09:00:00,19.855,22.71,67.18,23.13,20.94,1010.87,17.43,26.435000000000002
2022-06-30 08:00:00,19.465,34.76,68.65,38.74,5.5,1010.79,12.79,25.67
2022-06-30 07:00:00,18.235,31.44,67.92500000000001,44.39,4.78,1010.685,11.11,24.55
2022-06-30 06:00:00,16.064999999999998,12.04,59.129999999999995,34.09,16.38,1010.4749999999999,9.18,24.575
2022-06-30 05:00:00,15.895,8.37,56.545,19.09,39.21,1010.135,8.24,25.145000000000003
2022-06-30 04:00:00,16.505,16.83,57.394999999999996,26.19,28.22,1010.355,9.34,25.545
2022-06-30 03:00:00,16.22,12.58,54.269999999999996,26.3,30.29,1010.565,9.09,26.189999999999998
2022-06-30 02:00:00,15.405000000000001,7.23,49.765,16.3,48.85,1010.4449999999999,9.54,26.77
2022-06-30 01:00:00,16.384999999999998,21.12,52.285,26.27,39.5,1010.615,10.71,26.994999999999997
2022-06-30 00:00:00,17.244999999999997,31.52,54.085,30.78,43.35,1010.87,13.04,27.35
2022-06-29 23:00:00,17.884999999999998,35.38,53.405,35.83,47.01,1010.76,13.05,28.259999999999998
2022-06-29 22:00:00,16.265,31.27,44.879999999999995,32.16,50.66,1010.12,12.39,29.495
2022-06-29 21:00:00,14.915,22.21,37.66,27.15,57.6,1009.435,11.74,31.04
2022-06-29 20:00:00,13.975000000000001,7.1,31.884999999999998,23.51,51.92,1009.325,11.15,32.915
2022-06-29 19:00:00,14.155000000000001,8.34,29.8,22.9,51.94,1009.4100000000001,9.44,34.335
2022-06-29 18:00:00,17.92,11.34,33.945,21.78,50.29,1010.005,7.79,36.32
2022-06-29 17:00:00,16.94,2.99,32.1,16.62,52.35,1010.235,7.9,36.209999999999994
2022-06-29 16:00:00,17.775,0.86,34.3,14.54,51.48,1010.655,7.64,35.96
2022-06-29 15:00:00,18.88,1.56,36.825,9.72,62.28,1011.035,12.77,35.935
2022-06-29 14:00:00,20.54,6.2,44.144999999999996,13.87,59.93,1011.63,16.48,34.519999999999996
2022-06-29 13:00:00,18.95,7.87,40.655,14.09,62.82,1011.7850000000001,15.11,34.22
2022-06-29 12:00:00,20.36,15.45,48.519999999999996,26.11,46.91,1012.2950000000001,20.44,32.625
2022-06-29 11:00:00,17.435000000000002,0.3,42.09,5.66,49.98,1012.35,15.31,31.91
2022-06-29 10:00:00,17.775,0.03,47.480000000000004,8.41,42.92,1012.54,8.79,30.17
2022-06-29 09:00:00,17.015,0.0,57.08,13.67,40.21,1013.0899999999999,7.55,26.185
2022-06-29 08:00:00,16.68,7.51,61.45,23.65,25.09,1013.075,10.94,24.590000000000003
2022-06-29 07:00:00,17.405,9.68,70.525,35.25,9.6,1013.14,7.05,23.055
2022-06-29 06:00:00,17.064999999999998,6.23,70.16499999999999,18.08,33.33,1013.345,5.88,22.785
2022-06-29 05:00:00,17.8,12.34,72.255,18.67,36.24,1013.69,4.29,23.07
2022-06-29 04:00:00,17.97,22.73,72.46000000000001,23.29,39.2,1013.635,3.81,23.2
2022-06-29 03:00:00,18.32,28.37,72.37,27.17,55.71,1013.9100000000001,3.39,23.585
2022-06-29 02:00:00,16.835,18.17,69.22,15.51,76.82,1013.5,14.05,22.770000000000003
2022-06-29 01:00:00,14.545,21.57,50.205,18.06,66.68,1012.685,9.9,25.689999999999998
2022-06-29 00:00:00,17.310000000000002,39.23,58.0,30.48,59.58,1013.84,19.14,26.235
2022-06-28 23:00:00,16.200000000000003,30.09,44.8,28.71,50.9,1012.64,13.42,29.46
2022-06-28 22:00:00,16.015,36.33,42.56,33.35,53.63,1011.01,13.6,30.14
2022-06-28 21:00:00,15.05,25.5,36.8,33.51,49.45,1009.86,10.85,31.6
2022-06-28 20:00:00,13.63,8.6,29.259999999999998,25.49,53.84,1009.26,10.31,34.05
2022-06-28 19:00:00,14.295,1.06,27.27,18.85,58.16,1009.285,10.26,36.1
2022-06-28 18:00:00,14.19,3.83,27.159999999999997,16.67,64.8,1009.76,10.1,36.045
2022-06-28 17:00:00,17.065,6.19,32.24,20.75,59.23,1010.415,12.49,36.275
2022-06-28 16:00:00,18.13,5.15,34.03,17.25,64.6,1010.5799999999999,13.0,36.515
2022-06-28 15:00:00,18.82,2.99,34.905,7.43,70.2,1010.865,15.93,36.870000000000005
2022-06-28 14:00:00,20.075000000000003,1.07,40.185,7.97,67.69,1011.365,19.78,35.709999999999994
2022-06-28 13:00:00,19.735,0.0,40.144999999999996,2.55,61.83,1011.59,22.62,35.33
2022-06-28 12:00:00,21.105,0.0,49.15,1.44,59.33,1012.05,26.0,33.215
2022-06-28 11:00:00,21.68,1.54,56.03,7.85,42.6,1012.605,27.13,31.515
2022-06-28 10:00:00,21.439999999999998,11.81,61.455,16.94,21.49,1013.1,28.81,29.64
2022-06-28 09:00:00,21.27,18.28,76.025,20.05,19.59,1013.465,25.37,25.82
2022-06-28 08:00:00,20.645,21.38,74.55,25.68,10.93,1013.315,21.91,25.5
2022-06-28 07:00:00,20.66,23.13,79.965,21.98,16.89,1013.185,22.39,24.345
2022-06-28 06:00:00,19.595,13.41,75.08500000000001,28.17,14.64,1012.86,13.49,24.295
2022-06-28 05:00:00,19.435000000000002,6.16,72.63499999999999,13.28,36.31,1012.835,11.59,24.685000000000002
2022-06-28 04:00:00,19.095,3.18,70.05000000000001,10.32,40.75,1012.835,10.75,24.94
2022-06-28 03:00:00,19.189999999999998,9.36,69.92,19.47,30.7,1013.165,11.58,25.064999999999998
2022-06-28 02:00:00,20.0,13.39,70.055,21.29,36.29,1013.325,12.05,25.875
2022-06-28 01:00:00,19.855,15.75,68.6,22.78,38.66,1013.605,12.16,26.08
2022-06-28 00:00:00,19.795,20.11,68.025,27.4,40.0,1013.86,12.47,26.165
2022-06-27 23:00:00,19.96,26.56,66.305,28.42,47.4,1013.6700000000001,12.71,26.775
2022-06-27 22:00:00,19.895,30.61,62.59,34.13,41.9,1013.03,12.67,27.685
2022-06-27 21:00:00,19.605,33.72,57.425,38.98,39.39,1012.065,14.1,28.855
2022-06-27 20:00:00,19.815,37.74,52.32,38.84,48.37,1011.5699999999999,16.01,30.705
2022-06-27 19:00:00,18.89,24.32,42.525,32.27,53.61,1011.2950000000001,14.53,33.35
2022-06-27 18:00:00,18.590000000000003,17.6,37.36,25.32,61.65,1011.135,14.52,35.34
2022-06-27 17:00:00,17.6,6.53,34.28,22.84,62.5,1011.39,13.83,35.769999999999996
2022-06-27 16:00:00,18.310000000000002,3.14,33.745000000000005,17.58,62.64,1011.375,14.62,36.875
2022-06-27 15:00:00,17.55,0.27,35.415,8.93,63.82,1011.8199999999999,16.7,35.13
2022-06-27 14:00:00,18.48,2.54,38.915,13.05,66.93,1012.28,21.2,34.474999999999994
2022-06-27 13:00:00,19.270000000000003,0.0,41.505,3.65,63.34,1012.61,21.99,34.205
2022-06-27 12:00:00,19.82,0.19,47.41,7.16,52.59,1013.28,22.46,32.44
2022-06-27 11:00:00,20.8,6.13,57.17,13.24,45.82,1013.8299999999999,24.05,30.215
2022-06-27 10:00:00,20.215,5.38,59.855000000000004,15.57,43.24,1013.86,21.65,28.795
2022-06-27 09:00:00,20.08,2.69,68.035,14.42,44.96,1014.1099999999999,13.79,26.46
2022-06-27 08:00:00,18.845,1.49,66.125,17.53,33.92,1013.815,12.64,25.64
2022-06-27 07:00:00,19.845,6.26,75.49000000000001,23.96,33.84,1013.8,12.92,24.465
2022-06-27 06:00:00,19.78,6.35,76.07,14.96,47.85,1013.6800000000001,11.15,24.265
2022-06-27 05:00:00,19.575,6.21,74.25999999999999,12.13,47.87,1013.635,11.07,24.46
2022-06-27 04:00:00,19.515,12.1,72.925,20.18,32.7,1013.665,11.33,24.7
2022-06-27 03:00:00,19.490000000000002,13.55,71.625,25.43,25.79,1013.88,11.34,24.98
2022-06-27 02:00:00,18.915,5.13,68.7,14.87,41.94,1014.0699999999999,9.6,25.075
2022-06-27 01:00:00,18.5,1.88,64.69999999999999,13.6,40.47,1014.01,8.91,25.65
2022-06-27 00:00:00,18.155,9.87,62.325,17.48,43.01,1013.8399999999999,12.16,25.915
2022-06-26 23:00:00,20.47,23.27,70.305,25.65,46.46,1012.97,14.59,26.31
2022-06-26 22:00:00,20.585,31.68,68.215,30.48,47.4,1012.245,14.36,26.95
2022-06-26 21:00:00,20.545,31.02,63.67,33.23,45.68,1011.4,14.65,28.08
2022-06-26 20:00:00,20.325,34.1,55.9,29.84,51.36,1011.0999999999999,15.0,30.095
2022-06-26 19:00:00,20.445,31.33,48.915000000000006,29.43,52.53,1010.3050000000001,15.25,32.58
2022-06-26 18:00:00,19.835,30.39,40.68000000000001,27.55,54.06,1009.9300000000001,13.75,35.205
2022-06-26 17:00:00,19.73,42.94,42.065,39.67,58.44,1010.345,12.94,34.480000000000004
2022-06-26 16:00:00,17.985,17.39,34.05,12.58,67.94,1010.3199999999999,9.14,36.355000000000004
2022-06-26 15:00:00,16.299999999999997,2.16,28.265,4.38,67.03,1010.48,8.3,37.795
2022-06-26 14:00:00,16.049999999999997,1.45,32.1,5.21,67.74,1010.775,10.22,35.185
2022-06-26 13:00:00,17.785,6.4,37.68,14.17,61.32,1010.965,11.9,34.28
2022-06-26 12:00:00,15.504999999999999,0.98,30.455,0.76,56.27,1011.0450000000001,7.97,35.519999999999996
