,temperature,humidity,pm_10,pm_2_5,pm_1_0,no2_ppb,co_μg/m3
2022-08-08 07:00:00,30.26,46.75,52.5,31.5,13.0,38.7,413.19
2022-08-08 08:00:00,32.44,40.75,46.0,28.0,12.0,23.29,205.24
2022-08-08 09:00:00,34.83,23.19,15.0,9.0,4.0,16.1,42.98
2022-08-08 10:00:00,35.71,22.09,17.0,10.0,4.0,20.32,178.57
2022-08-08 11:00:00,35.8,20.69,15.0,9.0,3.5,13.98,187.16
2022-08-08 12:00:00,36.78,19.61,15.0,9.0,3.0,22.01,259.36
2022-08-08 13:00:00,35.19,26.41,20.0,12.5,5.5,28.42,425.05
2022-08-08 14:00:00,33.31,35.37,22.0,13.0,6.0,54.79,520.02
2022-08-08 15:00:00,32.75,39.07,21.0,13.0,5.5,52.4,466.47
2022-08-08 16:00:00,32.29,45.34,21.0,12.0,5.0,58.22,491.83
2022-08-08 17:00:00,32.56,44.73,22.0,13.5,6.0,51.03,375.13
2022-08-08 18:00:00,31.95,40.81,25.0,15.0,6.0,39.04,384.42
2022-08-08 19:00:00,31.34,42.77,31.5,19.0,8.0,63.01,839.03
2022-08-08 20:00:00,31.08,42.03,34.0,21.0,9.0,56.16,837.73
2022-08-08 21:00:00,29.6,40.08,27.5,17.0,7.0,59.93,646.67
2022-08-08 22:00:00,29.36,37.63,28.0,17.0,7.0,54.79,574.3
2022-08-08 23:00:00,29.56,43.32,34.5,21.5,9.0,68.49,571.03
2022-08-09 00:00:00,28.79,41.67,27.0,16.0,7.0,44.52,483.49
2022-08-09 01:00:00,30.25,29.87,19.5,12.0,5.0,11.64,154.04
2022-08-09 02:00:00,29.67,40.52,26.0,15.0,6.0,47.95,326.67
2022-08-09 03:00:00,29.05,38.69,23.0,14.0,5.5,53.08,292.65
2022-08-09 04:00:00,27.18,52.97,34.0,21.0,9.0,61.64,568.2
2022-08-09 05:00:00,27.01,50.45,37.0,23.0,10.0,54.79,808.21
2022-08-09 06:00:00,30.23,30.97,22.0,14.0,6.0,10.96,274.46
2022-08-09 07:00:00,32.17,24.99,16.0,10.0,4.0,19.34,90.7
2022-08-09 08:00:00,34.03,25.54,21.0,13.0,5.0,6.16,252.68
2022-08-09 09:00:00,35.03,23.26,20.5,12.5,5.5,20.27,347.13
2022-08-09 10:00:00,36.73,17.06,14.0,8.0,3.0,18.85,92.18
2022-08-09 11:00:00,36.89,16.74,15.0,9.0,3.5,14.27,223.68
2022-08-09 12:00:00,34.94,35.28,26.0,16.0,7.0,50.0,626.88
2022-08-09 13:00:00,35.17,30.27,17.5,11.0,4.5,27.05,321.68
2022-08-09 14:00:00,35.19,27.8,17.0,11.0,4.0,14.38,387.19
2022-08-09 15:00:00,35.03,29.82,20.0,12.0,5.0,24.32,384.15
2022-08-09 16:00:00,34.76,32.18,24.0,15.0,6.0,29.45,472.37
2022-08-09 17:00:00,34.09,29.39,25.0,15.0,6.5,21.92,396.63
2022-08-09 18:00:00,33.57,25.45,21.0,13.0,5.0,22.6,390.4
2022-08-09 19:00:00,31.84,26.18,20.0,12.0,5.0,32.88,435.7
2022-08-09 20:00:00,32.13,25.7,21.0,13.0,6.0,34.93,445.13
2022-08-09 21:00:00,31.05,42.38,32.0,19.5,8.5,73.63,658.1
2022-08-09 22:00:00,28.57,37.14,33.0,20.0,9.0,68.49,818.29
2022-08-09 23:00:00,28.35,35.87,36.0,22.0,9.5,61.64,644.98
2022-08-10 00:00:00,27.86,34.89,30.0,19.0,8.0,54.79,484.26
2022-08-10 01:00:00,27.72,36.62,36.0,22.5,9.5,53.08,467.22
2022-08-10 02:00:00,27.89,51.5,41.0,25.0,11.0,71.92,547.07
2022-08-10 03:00:00,28.17,53.02,45.0,28.0,12.0,65.07,568.2
2022-08-10 04:00:00,28.85,43.59,44.0,28.0,12.0,51.37,471.05
2022-08-10 05:00:00,28.73,44.33,43.0,27.0,11.5,54.79,644.38
2022-08-10 06:00:00,29.88,32.94,39.0,25.0,10.0,30.82,269.29
2022-08-10 07:00:00,29.45,36.67,43.0,26.0,11.0,44.52,337.68
2022-08-10 08:00:00,29.23,39.6,45.0,27.0,11.0,51.37,363.22
2022-08-10 09:00:00,31.47,35.65,48.0,29.0,12.0,27.05,391.72
2022-08-10 10:00:00,33.72,29.48,43.0,27.0,12.0,10.96,246.19
2022-08-10 11:00:00,34.29,34.56,45.5,28.5,12.5,21.58,422.33
2022-08-10 12:00:00,34.2,39.71,51.0,32.0,13.0,37.67,474.18
2022-08-10 13:00:00,34.33,38.67,46.0,29.0,12.0,36.99,434.53
2022-08-10 14:00:00,34.11,30.89,30.0,19.0,8.0,14.38,267.15
2022-08-10 15:00:00,34.57,24.5,33.5,20.5,9.0,2.05,248.04
2022-08-10 16:00:00,34.89,26.21,41.0,26.0,11.0,17.12,320.54
2022-08-10 17:00:00,32.44,31.5,43.5,26.0,11.0,32.88,434.56
2022-08-10 18:00:00,31.63,32.34,35.0,21.0,9.0,34.93,407.49
2022-08-10 19:00:00,31.32,32.34,32.0,20.0,8.5,32.53,366.34
2022-08-10 20:00:00,30.72,33.66,32.0,20.0,8.0,34.93,377.11
2022-08-10 21:00:00,30.52,33.35,34.0,21.0,9.0,31.85,364.88
2022-08-10 22:00:00,31.1,31.05,34.0,21.0,9.0,26.71,303.83
2022-08-10 23:00:00,29.35,37.78,36.5,22.5,9.0,58.22,379.29
2022-08-11 00:00:00,28.35,41.12,37.0,23.0,9.0,61.64,362.23
2022-08-11 01:00:00,27.82,42.63,37.0,23.0,9.0,58.22,335.49
2022-08-11 02:00:00,27.54,43.53,36.0,21.0,9.0,54.79,327.84
2022-08-11 03:00:00,27.65,44.64,40.0,25.0,10.0,54.79,295.98
2022-08-11 04:00:00,27.03,45.16,37.0,22.0,9.0,54.79,307.01
2022-08-11 05:00:00,27.51,43.6,34.0,20.5,8.5,51.37,330.22
2022-08-11 06:00:00,28.1,43.19,37.0,22.0,9.0,51.37,295.38
2022-08-11 07:00:00,29.65,39.49,38.5,23.5,10.0,41.1,242.64
2022-08-11 08:00:00,30.9,37.02,41.0,26.0,11.0,28.77,281.54
2022-08-11 09:00:00,30.98,37.97,43.5,27.0,11.0,34.25,350.9
2022-08-11 10:00:00,30.97,42.27,44.0,27.0,11.0,43.15,295.24
2022-08-11 11:00:00,32.28,40.22,42.0,26.0,11.0,35.62,319.55
2022-08-11 12:00:00,32.52,36.96,41.0,26.0,11.0,25.34,188.9
2022-08-11 13:00:00,32.71,38.27,36.5,22.5,10.0,38.7,297.06
2022-08-11 14:00:00,32.55,37.27,38.0,23.0,10.0,32.88,341.76
2022-08-11 15:00:00,32.17,42.48,39.5,24.5,10.0,51.71,371.18
2022-08-11 16:00:00,31.27,42.67,42.0,26.0,11.0,49.32,372.56
2022-08-11 17:00:00,30.71,42.13,35.5,22.0,9.0,42.47,300.96
2022-08-11 18:00:00,27.52,51.72,38.0,23.0,9.0,71.92,379.24
2022-08-11 19:00:00,28.91,43.73,35.0,21.5,9.0,53.08,319.37
2022-08-11 20:00:00,29.1,43.23,38.0,23.0,10.0,54.79,357.27
2022-08-11 21:00:00,27.79,49.53,35.5,21.5,9.0,63.36,304.01
2022-08-11 22:00:00,27.44,52.3,45.0,28.0,12.0,61.64,342.85
2022-08-11 23:00:00,27.69,50.11,41.5,26.0,10.5,54.79,260.48
2022-08-12 00:00:00,27.46,55.03,49.0,30.0,13.0,61.64,342.72
2022-08-12 01:00:00,27.34,54.39,50.0,30.5,13.0,58.22,333.79
2022-08-12 02:00:00,26.91,52.38,48.0,29.0,12.0,47.95,265.15
2022-08-12 03:00:00,27.12,54.3,45.5,28.0,11.5,54.79,314.15
2022-08-12 04:00:00,26.53,62.82,52.0,32.0,14.0,61.64,377.98
2022-08-12 05:00:00,27.1,57.64,44.5,27.5,11.5,49.66,309.91
2022-08-12 06:00:00,26.82,60.52,41.0,25.0,10.0,61.64,332.04
2022-08-12 07:00:00,24.95,86.44,58.0,35.5,15.0,87.33,513.02
2022-08-12 08:00:00,25.78,72.67,55.0,34.0,14.0,58.22,479.11
2022-08-12 09:00:00,25.85,73.01,38.0,23.0,9.0,59.93,324.12
2022-08-12 10:00:00,26.21,77.19,51.0,31.0,13.0,65.07,440.42
2022-08-12 11:00:00,26.95,71.13,55.0,33.5,14.0,56.51,428.14
2022-08-12 12:00:00,28.06,63.41,48.0,30.0,13.0,47.95,313.43
2022-08-12 13:00:00,29.81,46.03,39.5,24.5,10.5,25.68,124.45
2022-08-12 14:00:00,29.46,47.01,37.0,23.0,10.0,41.1,210.63
2022-08-12 15:00:00,29.13,49.32,33.0,20.0,8.0,51.37,219.7
2022-08-12 16:00:00,29.49,50.34,32.0,20.0,8.0,58.22,274.81
2022-08-12 17:00:00,28.97,51.54,36.5,22.5,9.0,61.64,290.29
2022-08-12 18:00:00,28.61,52.45,39.0,24.0,10.0,65.07,341.27
2022-08-12 19:00:00,29.04,46.94,38.0,23.0,9.5,61.64,428.42
2022-08-12 20:00:00,28.47,48.7,45.0,28.0,12.0,68.49,683.68
2022-08-12 21:00:00,28.0,50.71,43.0,26.5,11.5,56.51,377.34
2022-08-12 22:00:00,27.01,52.17,38.0,23.0,10.0,58.22,333.23
2022-08-12 23:00:00,27.43,53.29,44.5,27.0,11.0,59.93,390.65
2022-08-13 00:00:00,25.54,59.19,42.0,26.0,10.0,61.64,338.59
2022-08-13 01:00:00,25.13,60.46,41.5,24.5,10.0,61.64,342.27
2022-08-13 02:00:00,25.12,59.13,38.0,23.0,10.0,54.79,301.78
2022-08-13 03:00:00,25.35,64.75,47.5,29.0,11.5,61.64,342.46
2022-08-13 04:00:00,25.31,63.86,47.0,28.0,12.0,54.79,348.28
2022-08-13 05:00:00,25.03,63.9,47.0,28.5,11.5,56.51,383.83
2022-08-13 06:00:00,25.53,65.38,52.0,32.0,13.0,58.22,400.72
2022-08-13 07:00:00,25.83,65.05,54.5,33.0,14.0,58.22,417.6
2022-08-13 08:00:00,25.85,73.73,49.0,29.0,12.0,65.07,390.66
2022-08-13 09:00:00,27.78,56.58,43.0,26.0,10.5,41.1,225.33
2022-08-13 10:00:00,28.05,53.68,41.0,24.0,10.0,37.67,236.5
2022-08-13 11:00:00,29.63,47.14,46.5,28.0,11.5,34.59,255.04
2022-08-13 12:00:00,30.88,45.69,50.0,31.0,13.0,35.62,297.6
2022-08-13 13:00:00,29.64,49.49,50.5,30.5,13.0,58.22,315.93
2022-08-13 14:00:00,30.51,45.43,48.5,30.0,13.0,48.29,262.68
2022-08-13 15:00:00,30.15,47.08,47.5,29.0,12.0,46.92,296.29
2022-08-13 16:00:00,30.18,49.07,50.0,31.0,13.0,52.74,301.93
2022-08-13 17:00:00,30.02,46.61,52.0,32.0,13.0,52.05,281.76
2022-08-13 18:00:00,29.67,45.08,55.0,33.0,14.0,58.22,344.54
2022-08-13 19:00:00,28.39,45.01,51.5,30.5,12.5,63.36,417.27
2022-08-13 20:00:00,27.45,46.99,51.0,31.0,13.0,68.49,476.34
2022-08-13 21:00:00,26.92,56.51,57.0,35.0,14.5,75.34,488.56
2022-08-13 22:00:00,26.65,62.21,53.0,32.0,14.0,75.34,392.61
2022-08-13 23:00:00,26.74,62.1,54.5,33.5,14.0,71.92,452.8
2022-08-14 00:00:00,26.69,65.87,57.0,34.0,14.0,61.64,431.57
2022-08-14 01:00:00,26.0,71.84,72.0,43.5,17.0,37.67,374.55
2022-08-14 02:00:00,25.8,61.66,55.0,33.0,13.0,41.1,275.87
2022-08-14 03:00:00,23.94,72.82,57.0,35.0,14.5,63.36,295.15
2022-08-14 04:00:00,23.54,73.49,63.0,39.0,17.0,61.64,271.06
2022-08-14 05:00:00,25.7,60.99,48.5,29.5,12.5,49.66,263.54
2022-08-14 06:00:00,25.55,62.46,49.0,30.0,12.0,54.79,273.74
2022-08-14 07:00:00,22.61,98.78,78.0,46.5,18.0,82.19,406.29
2022-08-14 08:00:00,22.78,85.19,46.0,27.0,11.0,58.22,300.7
2022-08-14 09:00:00,24.64,69.27,33.0,20.5,8.0,47.95,260.62
2022-08-14 10:00:00,28.26,51.03,28.0,17.0,7.0,27.4,124.42
2022-08-14 11:00:00,29.48,44.58,23.5,14.5,6.0,32.53,115.46
2022-08-14 12:00:00,29.77,39.7,25.0,15.0,6.0,34.25,128.16
2022-08-14 13:00:00,30.57,41.3,33.0,19.5,8.0,30.14,150.03
2022-08-14 14:00:00,27.94,51.21,32.0,20.0,8.0,65.07,308.36
2022-08-14 15:00:00,24.79,61.75,22.0,13.5,5.0,75.34,357.57
2022-08-14 16:00:00,25.93,55.5,17.0,10.0,4.0,65.07,301.44
2022-08-14 17:00:00,25.3,59.18,23.5,14.5,6.0,65.07,332.44
2022-08-14 18:00:00,25.59,53.18,24.0,14.0,6.0,58.22,266.65
2022-08-14 19:00:00,25.01,57.71,27.5,16.5,6.5,70.21,485.11
2022-08-14 20:00:00,25.16,59.5,32.0,19.0,8.0,68.49,418.9
2022-08-14 21:00:00,24.76,59.26,31.5,19.0,7.5,65.07,375.91
2022-08-14 22:00:00,24.91,55.73,23.0,14.0,6.0,54.79,244.79
2022-08-14 23:00:00,24.58,58.2,23.5,14.0,5.5,58.22,279.14
2022-08-15 00:00:00,24.34,59.87,24.0,14.0,6.0,58.22,244.07
2022-08-15 01:00:00,24.02,62.06,25.0,14.5,6.0,59.93,244.96
2022-08-15 02:00:00,23.85,61.71,30.0,18.0,7.0,54.79,250.34
2022-08-15 03:00:00,23.58,63.15,26.5,16.0,6.5,58.22,241.48
2022-08-15 04:00:00,23.5,63.64,32.0,19.0,8.0,58.22,245.54
2022-08-15 05:00:00,23.93,61.47,34.5,20.5,8.0,53.08,249.2
2022-08-15 06:00:00,24.48,59.54,49.0,28.0,11.0,51.37,231.52
2022-08-15 07:00:00,26.35,53.47,49.5,29.0,10.5,44.52,217.42
2022-08-15 08:00:00,28.3,45.23,43.0,25.0,10.0,37.67,195.38
2022-08-15 09:00:00,29.11,41.22,38.5,22.5,8.5,35.96,144.41
2022-08-15 10:00:00,30.63,37.23,32.0,19.0,8.0,21.23,196.32
2022-08-15 11:00:00,31.81,33.71,31.5,19.0,7.0,16.78,142.58
2022-08-15 12:00:00,31.36,41.09,47.0,28.0,11.0,51.37,327.68
2022-08-15 13:00:00,30.29,48.89,50.5,30.0,11.5,64.38,349.95
2022-08-15 14:00:00,30.4,44.44,34.0,20.0,8.0,54.79,262.21
2022-08-15 15:00:00,30.49,46.34,35.0,20.5,8.0,53.77,331.1
2022-08-15 16:00:00,30.14,49.59,35.0,21.0,8.0,57.53,309.13
2022-08-15 17:00:00,30.4,48.03,38.0,22.5,9.0,53.77,299.34
2022-08-15 18:00:00,29.58,49.96,41.0,24.0,9.0,68.49,350.67
2022-08-15 19:00:00,28.24,54.94,37.0,22.0,8.0,70.21,375.02
2022-08-15 20:00:00,27.4,51.0,36.0,21.0,8.0,61.64,348.99
2022-08-15 21:00:00,27.4,50.82,40.0,23.5,9.0,63.36,354.36
2022-08-15 22:00:00,26.74,53.68,43.0,25.0,10.0,68.49,421.69
2022-08-15 23:00:00,26.66,51.03,40.0,24.0,9.0,58.22,288.18
2022-08-16 00:00:00,26.39,50.37,41.0,25.0,10.0,58.22,290.72
2022-08-16 01:00:00,25.62,52.17,41.5,24.0,9.0,59.93,339.61
2022-08-16 02:00:00,25.24,53.91,43.0,25.0,10.0,61.64,323.73
2022-08-16 03:00:00,24.68,53.86,43.0,25.5,10.0,63.36,408.6
2022-08-16 04:00:00,24.29,58.56,50.0,30.0,12.0,75.34,545.3
2022-08-16 05:00:00,24.66,59.18,53.5,31.5,13.0,75.34,856.76
2022-08-16 06:00:00,26.63,55.02,58.0,35.0,14.0,65.07,662.0
2022-08-16 07:00:00,28.43,51.36,58.0,34.0,14.0,54.79,579.32
2022-08-16 08:00:00,28.62,54.91,55.0,33.0,13.0,54.79,457.29
2022-08-16 09:00:00,29.31,60.82,47.5,28.5,11.5,66.78,402.83
2022-08-16 10:00:00,29.93,55.28,43.0,26.0,10.0,54.79,313.52
2022-08-16 11:00:00,31.88,44.05,39.0,23.0,9.0,22.6,248.51
2022-08-16 12:00:00,32.61,35.88,37.0,22.0,9.0,13.7,224.58
2022-08-16 13:00:00,32.28,41.51,42.0,25.0,10.5,48.63,373.24
2022-08-16 14:00:00,33.37,35.77,34.0,20.0,8.0,32.19,317.43
2022-08-16 15:00:00,33.34,40.71,33.5,20.5,8.0,48.63,334.44
2022-08-16 16:00:00,31.21,61.23,39.0,24.0,10.0,82.88,521.98
2022-08-16 17:00:00,29.97,59.67,39.5,24.0,10.0,81.51,380.2
2022-08-16 18:00:00,28.91,57.85,25.0,15.0,6.0,71.92,438.71
2022-08-16 19:00:00,27.36,58.57,25.0,15.5,6.5,63.36,357.32
2022-08-16 20:00:00,27.36,53.27,21.0,12.0,5.0,51.37,298.26
2022-08-16 21:00:00,27.46,53.86,22.5,14.0,5.5,63.36,298.05
2022-08-16 22:00:00,25.64,70.05,35.0,21.0,8.0,65.07,431.71
2022-08-16 23:00:00,24.43,78.94,44.0,26.5,11.0,54.79,448.17
2022-08-17 00:00:00,24.44,67.6,28.0,17.0,7.0,54.79,346.43
2022-08-17 01:00:00,24.09,68.18,30.0,18.0,7.0,54.79,351.87
2022-08-17 02:00:00,24.46,66.67,30.0,19.0,8.0,54.79,329.3
2022-08-17 03:00:00,23.97,67.31,34.0,20.5,9.0,59.93,406.89
2022-08-17 04:00:00,24.12,80.55,49.0,29.0,12.0,65.07,417.8
2022-08-17 05:00:00,23.79,81.52,56.0,34.0,14.0,61.64,582.95
2022-08-17 06:00:00,25.33,66.83,38.0,23.0,10.0,44.52,438.79
2022-08-17 07:00:00,27.12,61.61,35.0,21.0,9.0,44.52,407.92
2022-08-17 08:00:00,29.55,52.21,31.0,19.0,8.0,30.82,346.3
2022-08-17 09:00:00,33.22,35.25,20.5,12.0,5.0,16.62,133.39
2022-08-17 10:00:00,34.24,32.69,22.0,13.0,6.0,2.74,146.79
2022-08-17 11:00:00,36.33,29.77,26.0,16.0,7.0,2.4,244.29
2022-08-17 12:00:00,36.1,28.4,24.0,15.0,6.0,13.01,269.42
2022-08-17 13:00:00,37.77,23.36,24.5,14.5,6.0,9.93,200.36
2022-08-17 14:00:00,37.78,24.52,23.0,14.0,6.0,9.59,278.64
2022-08-17 15:00:00,37.94,23.54,23.5,14.5,6.0,8.22,284.41
2022-08-17 16:00:00,37.32,24.23,25.0,15.0,6.0,15.07,348.55
2022-08-17 17:00:00,36.83,25.48,25.0,15.5,6.0,21.92,377.85
2022-08-17 18:00:00,35.47,27.51,29.0,18.0,7.0,37.67,484.8
2022-08-17 19:00:00,33.18,36.75,37.0,22.0,9.5,62.67,679.84
2022-08-17 20:00:00,31.85,36.04,39.0,23.0,10.0,62.33,837.96
2022-08-17 21:00:00,30.28,42.68,45.0,27.0,12.0,73.29,1096.54
2022-08-17 22:00:00,29.54,52.39,46.0,28.0,12.0,78.77,1108.47
2022-08-17 23:00:00,28.48,60.2,41.0,25.0,10.5,77.05,663.8
2022-08-18 00:00:00,27.28,53.97,46.0,28.0,12.0,58.22,599.4
2022-08-18 01:00:00,26.91,53.95,44.5,27.0,11.0,56.51,540.69
2022-08-18 02:00:00,26.86,54.25,47.0,28.0,12.0,54.79,499.65
2022-08-18 03:00:00,26.4,56.98,50.0,30.5,13.0,58.22,534.94
2022-08-18 04:00:00,26.38,59.54,59.0,36.0,15.0,58.22,682.8
2022-08-18 05:00:00,26.48,60.65,80.0,50.0,22.0,65.07,974.98
2022-08-18 06:00:00,27.93,55.1,68.0,42.0,18.0,54.79,837.48
2022-08-18 07:00:00,31.49,40.46,45.0,28.0,12.0,16.78,360.94
2022-08-18 08:00:00,33.7,32.78,40.0,25.0,11.0,1.37,254.11
2022-08-18 09:00:00,35.25,30.4,42.5,26.0,11.0,2.05,270.78
2022-08-18 10:00:00,35.33,31.51,40.0,25.0,11.0,14.38,345.26
2022-08-18 11:00:00,35.13,31.28,42.5,26.5,11.5,21.58,456.55
2022-08-18 12:00:00,35.42,31.34,53.0,33.0,15.0,23.29,389.67
2022-08-18 13:00:00,36.15,29.99,46.5,29.0,12.5,22.6,481.34
2022-08-18 14:00:00,35.89,33.63,41.0,25.0,11.0,43.15,543.67
2022-08-18 15:00:00,35.95,35.68,41.0,25.0,11.0,41.78,499.09
2022-08-18 16:00:00,35.92,34.8,38.0,23.0,10.0,34.93,474.91
2022-08-18 17:00:00,35.05,37.58,41.0,25.0,11.0,42.47,516.11
2022-08-18 18:00:00,34.45,34.94,44.0,27.0,12.0,50.0,664.88
2022-08-18 19:00:00,32.68,35.04,47.0,29.0,12.0,54.79,883.07
2022-08-18 20:00:00,31.95,36.01,45.0,28.0,12.0,54.11,648.55
2022-08-18 21:00:00,31.17,37.64,43.5,26.5,11.5,58.56,741.43
2022-08-18 22:00:00,29.92,39.54,47.0,29.0,12.0,68.49,826.33
2022-08-18 23:00:00,29.13,39.97,45.0,28.0,12.0,66.78,727.52
2022-08-19 00:00:00,28.56,41.01,43.0,27.0,12.0,61.64,584.17
2022-08-19 01:00:00,28.4,41.18,44.0,27.5,11.5,58.22,557.27
2022-08-19 02:00:00,28.23,42.48,44.0,27.0,12.0,58.22,476.6
2022-08-19 03:00:00,27.12,53.54,56.5,34.5,14.5,61.64,639.73
2022-08-19 04:00:00,26.81,52.72,61.0,38.0,16.0,65.07,694.47
2022-08-19 05:00:00,27.38,52.58,69.0,43.0,19.0,59.93,957.6
2022-08-19 06:00:00,27.22,63.74,77.0,48.0,20.0,65.07,617.2
2022-08-19 07:00:00,29.44,55.59,73.5,45.5,19.5,46.23,552.85
2022-08-19 08:00:00,31.02,48.96,75.0,46.0,19.5,35.27,547.52
2022-08-19 09:00:00,32.14,47.34,73.0,45.0,19.0,36.3,476.48
2022-08-19 10:00:00,33.93,46.99,61.0,38.0,16.0,34.93,452.11
2022-08-19 11:00:00,35.78,42.02,53.0,33.0,14.0,21.92,494.85
2022-08-19 12:00:00,36.24,32.33,53.0,33.0,15.0,0.68,264.81
2022-08-19 13:00:00,36.04,35.1,56.5,35.0,15.0,29.11,437.81
2022-08-19 14:00:00,36.07,33.77,57.0,36.0,15.0,26.71,424.34
2022-08-19 15:00:00,36.5,29.94,54.5,34.0,15.0,15.07,362.66
2022-08-19 16:00:00,36.04,31.47,57.0,35.0,15.0,27.4,497.85
2022-08-19 17:00:00,34.15,37.61,64.0,39.5,17.0,46.58,570.5
2022-08-19 18:00:00,33.19,37.22,59.0,37.0,16.0,45.21,562.3
2022-08-19 19:00:00,32.7,38.38,68.0,42.0,18.0,55.82,694.4
