Datetime,NO2 (ppb),O3 (ppb),Humidity (%),Temp (C)
2022-04-29 22:00:00,30.76,26.25,74.63,17.38
2022-04-29 23:00:00,36.72,17.15,79.98,16.38
2022-04-30 00:00:00,33.89,11.64,83.5,16.03
2022-04-30 01:00:00,24.18,12.04,84.1,15.83
2022-04-30 02:00:00,15.22,17.08,83.43,15.73
2022-04-30 03:00:00,18.02,13.4,82.98,15.75
2022-04-30 04:00:00,13.5,19.66,81.73,15.75
2022-04-30 05:00:00,13.88,18.35,80.0,15.95
2022-04-30 06:00:00,12.66,15.98,77.08,16.35
2022-04-30 07:00:00,13.84,15.19,74.5,16.95
2022-04-30 08:00:00,16.0,16.15,74.35,17.38
2022-04-30 09:00:00,9.54,23.37,70.88,18.63
2022-04-30 10:00:00,11.79,26.03,66.98,19.78
2022-04-30 11:00:00,10.53,28.09,66.13,19.75
2022-04-30 12:00:00,9.02,27.37,62.85,20.93
2022-04-30 13:00:00,8.13,28.16,57.23,22.03
2022-04-30 14:00:00,8.46,30.67,59.9,21.5
2022-04-30 15:00:00,11.81,28.75,56.18,22.25
2022-04-30 16:00:00,10.94,32.54,58.1,21.78
2022-04-30 17:00:00,14.2,34.3,62.0,20.83
2022-04-30 18:00:00,16.91,27.52,63.9,19.63
2022-04-30 19:00:00,24.57,24.27,62.93,18.68
2022-04-30 20:00:00,42.37,11.29,68.23,17.65
2022-04-30 21:00:00,37.48,11.91,71.83,17.48
2022-04-30 22:00:00,33.02,10.3,72.23,17.6
2022-04-30 23:00:00,25.8,14.17,73.6,17.48
2022-05-01 00:00:00,15.88,17.25,76.75,17.25
2022-05-01 01:00:00,18.59,11.78,75.38,17.13
2022-05-01 02:00:00,11.19,17.1,74.2,16.93
2022-05-01 03:00:00,6.67,22.39,71.2,16.68
2022-05-01 04:00:00,7.54,22.05,69.58,16.58
2022-05-01 05:00:00,5.27,24.02,69.28,16.45
2022-05-01 06:00:00,5.78,26.96,64.58,16.65
2022-05-01 07:00:00,5.74,27.21,62.03,17.38
2022-05-01 08:00:00,5.82,24.65,63.45,18.15
2022-05-01 09:00:00,6.51,27.74,56.93,19.43
2022-05-01 10:00:00,8.19,31.19,55.75,19.8
2022-05-01 11:00:00,9.17,30.62,59.35,20.48
2022-05-01 12:00:00,8.79,34.43,54.6,20.98
2022-05-01 13:00:00,7.05,38.84,56.68,20.0
2022-05-01 14:00:00,7.96,37.67,58.58,19.88
2022-05-01 15:00:00,7.41,38.93,59.85,19.43
2022-05-01 16:00:00,8.81,38.12,58.58,18.98
2022-05-01 17:00:00,8.93,35.93,58.63,18.65
2022-05-01 18:00:00,16.35,30.57,61.58,18.05
2022-05-01 19:00:00,26.8,22.99,66.6,16.93
2022-05-01 20:00:00,43.17,14.37,70.53,15.83
2022-05-01 21:00:00,48.59,9.69,74.33,14.9
2022-05-01 22:00:00,44.35,8.36,77.05,14.28
2022-05-01 23:00:00,33.87,10.65,76.88,13.93
2022-05-02 00:00:00,22.46,13.93,76.78,13.88
2022-05-02 01:00:00,17.11,14.89,74.38,14.0
2022-05-02 02:00:00,15.41,14.88,74.65,13.78
2022-05-02 03:00:00,12.77,16.02,76.28,13.28
2022-05-02 04:00:00,26.52,8.97,74.78,13.53
2022-05-02 05:00:00,30.76,6.13,76.58,13.73
2022-05-02 06:00:00,21.11,11.15,77.48,14.88
2022-05-02 07:00:00,13.97,15.48,73.75,16.33
2022-05-02 08:00:00,7.44,25.11,63.0,17.73
2022-05-02 09:00:00,4.61,28.25,54.18,19.0
2022-05-02 10:00:00,3.93,33.78,48.7,20.05
2022-05-02 11:00:00,3.93,37.53,44.3,20.33
2022-05-02 12:00:00,5.91,40.27,42.2,20.75
2022-05-02 13:00:00,6.38,41.94,57.25,19.7
2022-05-02 14:00:00,13.45,37.82,62.65,18.43
2022-05-02 15:00:00,16.28,36.28,61.83,17.75
2022-05-02 16:00:00,13.98,34.57,67.35,16.8
2022-05-02 17:00:00,16.7,30.58,73.33,15.48
2022-05-02 18:00:00,17.7,27.38,74.33,14.88
2022-05-02 19:00:00,20.8,23.02,75.73,14.6
2022-05-02 20:00:00,11.46,26.03,75.98,14.33
2022-05-02 21:00:00,11.03,27.29,73.28,14.43
2022-05-02 22:00:00,11.44,22.12,77.05,14.23
2022-05-02 23:00:00,10.03,21.57,81.88,13.33
2022-05-03 00:00:00,9.29,28.72,82.85,12.53
2022-05-03 01:00:00,8.86,29.65,82.88,12.38
2022-05-03 02:00:00,9.47,24.18,85.33,12.28
2022-05-03 03:00:00,14.32,17.68,86.5,12.35
2022-05-03 04:00:00,19.59,14.75,85.33,12.45
2022-05-03 05:00:00,29.82,10.08,83.9,12.45
2022-05-03 06:00:00,23.88,13.52,82.18,12.85
2022-05-03 07:00:00,20.73,16.0,76.63,14.0
2022-05-03 08:00:00,21.54,11.05,78.0,15.03
2022-05-03 09:00:00,25.57,11.88,72.85,16.38
2022-05-03 10:00:00,15.86,19.8,65.55,17.98
2022-05-03 11:00:00,9.65,26.29,56.93,19.38
2022-05-03 12:00:00,5.77,30.93,55.03,20.33
2022-05-03 13:00:00,8.58,35.98,54.78,19.9
2022-05-03 14:00:00,10.6,35.49,55.63,19.53
2022-05-03 15:00:00,10.98,38.69,58.7,18.9
2022-05-03 16:00:00,13.45,37.12,63.63,17.65
2022-05-03 17:00:00,25.95,29.03,70.83,15.9
2022-05-03 18:00:00,43.08,17.41,75.5,15.18
2022-05-03 19:00:00,33.13,20.08,77.93,14.93
2022-05-03 20:00:00,19.26,26.91,77.4,15.0
2022-05-03 21:00:00,22.62,21.11,80.75,14.63
2022-05-03 22:00:00,17.36,23.91,85.05,13.7
2022-05-03 23:00:00,14.56,24.04,87.08,13.33
2022-05-04 00:00:00,14.72,22.49,87.85,13.3
2022-05-04 01:00:00,10.77,22.91,88.2,12.98
2022-05-04 02:00:00,10.61,17.0,89.03,12.68
2022-05-04 03:00:00,21.13,8.41,89.58,12.68
2022-05-04 04:00:00,24.99,5.35,89.35,12.8
2022-05-04 05:00:00,36.89,9.688256682608856,89.35,13.05
2022-05-04 06:00:00,25.79,5.29,85.58,14.85
2022-05-04 07:00:00,20.68,12.9,82.9,15.1
2022-05-04 08:00:00,13.91,16.81,75.85,17.4
2022-05-04 09:00:00,8.1,20.46,69.18,18.58
2022-05-04 10:00:00,6.04,24.05,63.88,19.58
2022-05-04 11:00:00,6.41,26.67,61.25,20.33
2022-05-04 12:00:00,7.04,30.45,57.55,21.13
2022-05-04 13:00:00,6.87,32.3,52.68,21.78
2022-05-04 14:00:00,7.04,37.82,49.43,21.78
2022-05-04 15:00:00,6.94,39.11,50.45,21.2
2022-05-04 16:00:00,8.26,37.91,49.53,21.25
2022-05-04 17:00:00,13.99,34.23,51.38,20.7
2022-05-04 18:00:00,22.06,30.21,56.25,19.48
2022-05-04 19:00:00,52.62,14.76,63.0,17.95
2022-05-04 20:00:00,54.1,8.92,68.08,16.43
2022-05-04 21:00:00,48.48,8.28,71.23,15.48
2022-05-04 22:00:00,43.3,8.26,72.45,14.8
2022-05-04 23:00:00,40.35,6.56,73.35,14.43
2022-05-05 00:00:00,30.74,8.88,74.2,13.53
2022-05-05 01:00:00,21.04,10.43,75.53,13.03
2022-05-05 02:00:00,17.29,13.37,75.13,12.45
2022-05-05 03:00:00,26.93,11.35,74.38,12.05
2022-05-05 04:00:00,43.64,4.91,76.15,11.9
2022-05-05 05:00:00,42.73,3.8955959840693737,80.33,12.88
2022-05-05 06:00:00,33.15,12.219180861573603,75.95,15.98
2022-05-05 07:00:00,27.24,11.393172599242334,65.03,19.13
2022-05-05 08:00:00,17.63,10.21,62.18,19.9
2022-05-05 09:00:00,9.29,17.47,53.5,21.6
2022-05-05 10:00:00,7.94,24.58,51.75,23.03
2022-05-05 11:00:00,12.22,26.95,53.0,23.53
2022-05-05 12:00:00,12.59,28.37,52.88,23.8
2022-05-05 13:00:00,16.21,33.8,52.48,23.9
2022-05-05 14:00:00,12.73,35.09,54.0,22.93
2022-05-05 15:00:00,16.09,33.09,53.35,22.78
2022-05-05 16:00:00,17.93,31.12,48.55,22.75
2022-05-05 17:00:00,20.96,32.06,53.33,22.23
2022-05-05 18:00:00,34.54,23.35,59.65,20.6
2022-05-05 19:00:00,52.57,13.79,63.73,19.68
2022-05-05 20:00:00,31.89,21.3,67.13,18.78
2022-05-05 21:00:00,32.66,23.54,71.3,18.1
2022-05-05 22:00:00,29.9,16.32,74.75,17.45
2022-05-05 23:00:00,22.5,15.85,76.33,16.88
2022-05-06 00:00:00,18.73,17.14,76.38,16.63
2022-05-06 01:00:00,20.79,10.98,78.88,15.6
2022-05-06 02:00:00,19.84,8.69,81.58,14.88
2022-05-06 03:00:00,30.98,4.99,83.4,14.28
2022-05-06 04:00:00,42.63,1.04,84.9,14.08
2022-05-06 05:00:00,37.58,8.93854883234167,86.3,14.85
2022-05-06 06:00:00,29.03,18.72349620858589,81.9,17.0
2022-05-06 07:00:00,26.73,4.65,75.95,18.58
2022-05-06 08:00:00,20.92,6.04,73.63,19.5
2022-05-06 09:00:00,11.67,20.22,65.35,20.8
2022-05-06 10:00:00,11.73,21.66,64.43,20.95
2022-05-06 11:00:00,11.89,26.92,63.1,21.65
2022-05-06 12:00:00,14.78,23.58,60.03,21.63
2022-05-06 13:00:00,13.24,34.0,60.5,21.2
2022-05-06 14:00:00,15.03,32.81,65.93,20.18
2022-05-06 15:00:00,15.1,33.35,55.8,20.4
2022-05-06 16:00:00,7.81,36.35,53.13,20.25
2022-05-06 17:00:00,8.93,38.01,53.53,19.35
2022-05-06 18:00:00,13.23,35.73,56.63,18.33
2022-05-06 19:00:00,30.63,23.89,58.45,17.5
2022-05-06 20:00:00,29.09,23.08,58.7,17.08
2022-05-06 21:00:00,19.82,27.22,55.63,16.73
2022-05-06 22:00:00,14.99,31.8,54.3,16.85
2022-05-06 23:00:00,37.86,17.69,61.4,16.45
2022-05-07 00:00:00,31.09,17.69,66.13,15.75
2022-05-07 01:00:00,27.73,17.16,67.7,14.78
2022-05-07 02:00:00,28.2,15.53,70.25,13.93
2022-05-07 03:00:00,24.03,18.67,68.75,13.58
2022-05-07 04:00:00,44.53,10.78,68.05,13.28
2022-05-07 05:00:00,50.69,5.12,70.0,13.63
2022-05-07 06:00:00,33.49,7.21,66.03,16.9
2022-05-07 07:00:00,20.81,17.88,60.75,19.05
2022-05-07 08:00:00,11.94,25.48,55.7,20.38
2022-05-07 09:00:00,9.36,33.68,53.85,20.38
2022-05-07 10:00:00,8.06,35.85,53.75,20.63
2022-05-07 11:00:00,11.41,34.37,55.45,21.23
2022-05-07 12:00:00,10.23,36.33,50.7,22.13
2022-05-07 13:00:00,7.65,39.36,49.25,22.08
2022-05-07 14:00:00,7.87,40.45,47.68,21.8
2022-05-07 15:00:00,7.9,43.05,53.53,20.68
2022-05-07 16:00:00,12.03,39.09,54.43,20.05
2022-05-07 17:00:00,11.4,41.01,56.55,19.18
2022-05-07 18:00:00,14.79,37.99,60.83,17.95
2022-05-07 19:00:00,32.34,25.7,65.15,16.58
2022-05-07 20:00:00,38.91,21.09,68.88,15.4
2022-05-07 21:00:00,54.25,11.81,70.53,14.75
2022-05-07 22:00:00,35.18,14.84,68.98,14.38
2022-05-07 23:00:00,27.31,19.6,64.18,14.08
2022-05-08 00:00:00,27.57,16.36,63.73,14.48
2022-05-08 01:00:00,12.68,26.75,62.6,14.13
2022-05-08 02:00:00,20.41,20.36,65.85,13.98
2022-05-08 03:00:00,12.17,24.7,67.63,13.85
2022-05-08 04:00:00,27.06,13.13,73.4,14.28
2022-05-08 05:00:00,29.92,9.5,73.48,14.18
2022-05-08 06:00:00,24.24,11.95,73.7,15.3
2022-05-08 07:00:00,22.27,6.76,70.3,17.83
2022-05-08 08:00:00,22.89,10.77,63.83,19.2
2022-05-08 09:00:00,10.72,18.21,51.95,21.25
2022-05-08 10:00:00,6.85,32.54,47.23,21.88
2022-05-08 11:00:00,6.59,35.21,45.13,21.58
2022-05-08 12:00:00,7.19,41.64,49.93,22.0
2022-05-08 13:00:00,9.11,36.98,46.15,22.63
2022-05-08 14:00:00,8.21,41.03,49.1,22.03
2022-05-08 15:00:00,10.97,37.29,49.13,21.53
2022-05-08 16:00:00,9.2,38.89,46.03,21.53
2022-05-08 17:00:00,9.53,38.4,46.03,20.83
2022-05-08 18:00:00,15.72,37.27,50.25,19.93
2022-05-08 19:00:00,42.61,22.7,54.58,18.2
2022-05-08 20:00:00,26.06,29.12,57.85,16.63
2022-05-08 21:00:00,53.63,15.14,58.05,15.68
2022-05-08 22:00:00,47.88,14.09,59.55,14.85
2022-05-08 23:00:00,34.71,17.52,61.15,14.18
2022-05-09 00:00:00,23.98,20.14,63.65,13.75
2022-05-09 01:00:00,19.59,20.48,65.53,13.43
2022-05-09 02:00:00,22.66,16.44,67.48,13.08
2022-05-09 03:00:00,33.82,11.7,69.4,12.7
2022-05-09 04:00:00,48.68,4.4,73.53,12.45
2022-05-09 05:00:00,49.56,5.653228184324175,77.38,13.48
2022-05-09 06:00:00,40.7,12.09689150382575,70.28,17.05
2022-05-09 07:00:00,24.89,3.59,62.05,19.48
2022-05-09 08:00:00,16.77,13.61,55.0,20.9
2022-05-09 09:00:00,11.93,18.83,49.0,22.55
2022-05-09 10:00:00,11.61,21.73,46.53,23.78
2022-05-09 11:00:00,11.66,32.18,43.28,24.35
2022-05-09 12:00:00,10.21,37.22,43.0,24.73
2022-05-09 13:00:00,17.87,36.44,45.35,24.55
2022-05-09 14:00:00,13.99,40.73,46.75,24.13
2022-05-09 15:00:00,17.82,39.34,47.48,23.5
2022-05-09 16:00:00,20.04,38.16,44.9,23.98
2022-05-09 17:00:00,15.42,39.74,43.95,23.48
2022-05-09 18:00:00,21.42,36.51,50.43,22.05
2022-05-09 19:00:00,35.89,28.13,53.13,20.73
2022-05-09 20:00:00,61.3,14.84,55.3,19.4
2022-05-09 21:00:00,62.44,11.53,58.65,18.15
2022-05-09 22:00:00,56.06,10.23,64.65,17.38
2022-05-09 23:00:00,48.99,8.91,68.9,16.35
2022-05-10 00:00:00,24.29,17.97,66.45,15.43
2022-05-10 01:00:00,16.57,23.38,63.03,14.9
2022-05-10 02:00:00,15.68,20.04,65.03,14.7
2022-05-10 03:00:00,36.31,9.63,70.15,14.13
2022-05-10 04:00:00,44.89,3.24,76.65,13.75
2022-05-10 05:00:00,50.61,3.6780797748354876,79.18,14.65
2022-05-10 06:00:00,39.74,12.308019859058593,67.85,17.58
2022-05-10 07:00:00,26.8,1.92,61.88,20.0
2022-05-10 08:00:00,19.03,11.78,56.13,21.45
2022-05-10 09:00:00,8.76,22.45,50.4,23.18
2022-05-10 10:00:00,9.08,25.39,46.43,24.15
2022-05-10 11:00:00,9.18,31.86,43.55,25.13
2022-05-10 12:00:00,11.56,32.21,38.83,25.7
2022-05-10 13:00:00,16.61,36.55,42.75,24.63
2022-05-10 14:00:00,12.99,40.57,43.4,24.68
2022-05-10 15:00:00,21.2,39.57,44.65,24.4
2022-05-10 16:00:00,22.25,37.13,50.15,23.33
2022-05-10 17:00:00,22.78,36.9,51.85,22.35
2022-05-10 18:00:00,31.1,29.85,55.53,21.25
2022-05-10 19:00:00,63.35,12.57,60.8,20.35
2022-05-10 20:00:00,45.57,18.56,66.65,19.68
2022-05-10 21:00:00,41.77,13.18,69.3,19.08
2022-05-10 22:00:00,43.47,7.91,67.5,18.78
2022-05-10 23:00:00,26.0,12.04,67.43,18.6
2022-05-11 00:00:00,27.8,12.28,71.18,17.78
2022-05-11 01:00:00,21.22,11.87,71.7,16.88
2022-05-11 02:00:00,24.27,8.88,73.03,16.0
2022-05-11 03:00:00,29.04,6.08,75.23,15.18
2022-05-11 04:00:00,39.84,1.92,77.83,14.73
2022-05-11 05:00:00,44.76,7.188633186387663,77.5,15.7
2022-05-11 06:00:00,27.79,13.145380062976072,72.1,18.65
2022-05-11 07:00:00,22.78,4.03,65.75,20.65
2022-05-11 08:00:00,17.36,11.75,59.95,22.25
2022-05-11 09:00:00,8.65,21.49,52.58,23.45
2022-05-11 10:00:00,8.12,27.58,46.43,24.8
2022-05-11 11:00:00,10.04,34.91,45.1,25.45
2022-05-11 12:00:00,14.28,37.49,46.38,26.13
2022-05-11 13:00:00,16.11,42.29,46.03,26.45
2022-05-11 14:00:00,10.97,40.97,43.0,25.75
2022-05-11 15:00:00,10.79,42.04,36.93,25.53
2022-05-11 16:00:00,11.43,41.91,38.03,25.33
2022-05-11 17:00:00,16.97,44.03,41.9,24.25
2022-05-11 18:00:00,21.01,39.78,46.63,23.1
2022-05-11 19:00:00,43.11,26.22,51.23,22.13
2022-05-11 20:00:00,64.9,12.64,54.8,20.8
2022-05-11 21:00:00,58.35,11.74,54.9,19.78
2022-05-11 22:00:00,41.28,18.57,63.68,19.53
2022-05-11 23:00:00,46.95,10.38,66.35,18.73
2022-05-12 00:00:00,21.74,20.47,59.6,17.43
2022-05-12 01:00:00,10.68,26.53,56.9,16.8
2022-05-12 02:00:00,19.55,19.55,60.8,16.15
2022-05-12 03:00:00,36.18,11.37,67.53,15.55
2022-05-12 04:00:00,51.4,7.75,68.5,15.08
2022-05-12 05:00:00,52.94,2.83,66.7,16.33
2022-05-12 06:00:00,26.31,8.88,66.1,19.08
2022-05-12 07:00:00,28.31,7.85,60.9,21.43
2022-05-12 08:00:00,25.68,8.38,55.88,23.45
2022-05-12 09:00:00,15.35,21.09,48.6,25.05
2022-05-12 10:00:00,9.71,30.56,37.9,27.4
2022-05-12 11:00:00,12.64,39.43,38.9,27.78
2022-05-12 12:00:00,17.83,39.66,40.83,28.45
2022-05-12 13:00:00,18.76,46.01,39.73,27.88
2022-05-12 14:00:00,20.01,46.31,42.55,26.98
2022-05-12 15:00:00,25.57,44.98,45.55,26.7
2022-05-12 16:00:00,23.43,41.2,43.7,26.25
2022-05-12 17:00:00,25.62,41.47,43.48,25.98
2022-05-12 18:00:00,21.91,39.11,42.55,24.38
2022-05-12 19:00:00,49.93,25.67,45.03,22.98
2022-05-12 20:00:00,58.75,18.28,49.68,21.25
2022-05-12 21:00:00,37.58,25.63,51.78,20.13
2022-05-12 22:00:00,26.8,28.77,51.28,19.48
2022-05-12 23:00:00,25.45,29.75,51.75,19.35
2022-05-13 00:00:00,35.93,20.22,55.13,19.1
2022-05-13 01:00:00,28.39,21.49,57.95,17.98
2022-05-13 02:00:00,23.8,22.38,59.85,17.13
2022-05-13 03:00:00,24.59,22.05,61.28,16.7
2022-05-13 04:00:00,39.53,13.79,67.05,16.6
2022-05-13 05:00:00,37.9,5.4,74.53,17.2
2022-05-13 06:00:00,34.31,6.07,68.88,19.45
2022-05-13 07:00:00,32.95,1.57,59.6,23.1
2022-05-13 08:00:00,24.5,17.05,55.15,24.73
2022-05-13 09:00:00,14.83,25.49,49.45,25.88
2022-05-13 10:00:00,18.52,34.7,44.7,27.03
2022-05-13 11:00:00,16.16,41.14,46.4,27.4
2022-05-13 12:00:00,15.67,43.97,43.93,27.63
2022-05-13 13:00:00,13.77,46.23,37.98,27.63
2022-05-13 14:00:00,13.21,48.69,38.15,27.4
2022-05-13 15:00:00,15.3,49.38,38.43,27.23
2022-05-13 16:00:00,16.49,49.66,37.83,26.78
2022-05-13 17:00:00,26.05,46.38,41.93,25.83
2022-05-13 18:00:00,25.64,41.31,44.13,24.5
2022-05-13 19:00:00,37.66,31.71,46.73,24.0
2022-05-13 20:00:00,38.59,31.57,55.55,23.25
2022-05-13 21:00:00,26.81,36.28,60.63,21.78
2022-05-13 22:00:00,22.75,31.77,57.98,21.2
2022-05-13 23:00:00,20.32,32.38,58.73,20.6
2022-05-14 00:00:00,30.56,22.48,62.4,19.53
2022-05-14 01:00:00,28.22,19.71,62.63,18.73
2022-05-14 02:00:00,28.07,16.95,60.78,18.68
2022-05-14 03:00:00,34.12,15.1,63.98,18.35
2022-05-14 04:00:00,41.34,13.82,63.0,17.7
2022-05-14 05:00:00,35.66,13.15,61.73,18.63
2022-05-14 06:00:00,22.12,21.7,56.63,21.7
2022-05-14 07:00:00,11.78,32.47,53.33,23.35
2022-05-14 08:00:00,12.79,34.44,50.38,24.3
2022-05-14 09:00:00,14.02,36.41,47.95,25.95
2022-05-14 10:00:00,13.86,40.25,46.58,26.53
2022-05-14 11:00:00,16.81,46.85,47.85,27.2
2022-05-14 12:00:00,16.62,46.7,47.48,28.0
2022-05-14 13:00:00,20.02,45.05,46.83,27.25
2022-05-14 14:00:00,17.56,47.74,44.48,27.55
2022-05-14 15:00:00,36.71,49.57,53.73,25.48
2022-05-14 16:00:00,92.68,19.88,75.83,21.65
2022-05-14 17:00:00,66.15,15.31,76.73,21.55
2022-05-14 18:00:00,62.23,12.21,76.18,20.98
2022-05-14 19:00:00,35.13,15.04,72.55,19.9
2022-05-14 20:00:00,49.16,7.0,73.33,19.23
2022-05-14 21:00:00,58.39,3.72,76.03,18.8
2022-05-14 22:00:00,52.59,2.94,76.48,18.4
2022-05-14 23:00:00,45.65,3.75,76.8,18.13
2022-05-15 00:00:00,40.03,5.33,76.63,17.73
2022-05-15 01:00:00,36.73,5.66,76.8,17.53
2022-05-15 02:00:00,34.89,4.78,79.33,17.3
2022-05-15 03:00:00,34.57,2.23,81.18,17.2
2022-05-15 04:00:00,36.67,0.8,81.88,17.23
2022-05-15 05:00:00,35.9,3.0927305303075348,80.9,18.6
2022-05-15 06:00:00,14.83,9.78,68.48,22.08
2022-05-15 07:00:00,7.44,18.45,57.13,25.2
2022-05-15 08:00:00,7.84,24.09,51.13,27.6
2022-05-15 09:00:00,8.74,33.41,46.25,29.1
2022-05-15 10:00:00,11.03,39.07,45.03,28.75
2022-05-15 11:00:00,14.39,40.47,41.7,29.53
2022-05-15 12:00:00,11.76,40.09,38.4,31.08
2022-05-15 13:00:00,13.05,50.64,35.48,31.88
2022-05-15 14:00:00,12.11,53.22,34.73,31.13
2022-05-15 15:00:00,24.36,57.91,41.38,30.1
2022-05-15 16:00:00,27.34,53.14,44.28,28.7
2022-05-15 17:00:00,27.38,50.29,45.93,27.73
2022-05-15 18:00:00,30.25,44.01,49.88,26.3
2022-05-15 19:00:00,55.78,27.69,54.6,24.85
2022-05-15 20:00:00,69.86,16.55,59.18,23.45
2022-05-15 21:00:00,43.04,23.96,61.45,22.48
2022-05-15 22:00:00,47.82,19.05,61.15,22.53
2022-05-15 23:00:00,47.43,16.7,63.83,21.63
2022-05-16 00:00:00,34.42,19.75,66.05,20.68
2022-05-16 01:00:00,35.64,12.23,69.23,20.28
2022-05-16 02:00:00,30.18,11.87,72.2,19.33
2022-05-16 03:00:00,34.95,7.73,74.7,18.55
2022-05-16 04:00:00,48.01,2.13,77.25,18.13
2022-05-16 05:00:00,39.53,1.88,76.88,19.35
2022-05-16 06:00:00,32.15,2.3,73.03,21.53
2022-05-16 07:00:00,26.79,8.72,67.23,23.53
2022-05-16 08:00:00,24.28,15.13,61.23,25.6
2022-05-16 09:00:00,22.09,23.36,55.75,27.13
2022-05-16 10:00:00,15.16,34.44,48.73,29.23
2022-05-16 11:00:00,14.34,42.99,45.18,30.03
2022-05-16 12:00:00,14.42,45.91,44.05,30.03
2022-05-16 13:00:00,21.04,46.36,44.48,29.38
2022-05-16 14:00:00,17.46,49.29,45.4,28.9
2022-05-16 15:00:00,21.89,49.2,45.13,28.2
2022-05-16 16:00:00,21.65,45.45,42.75,28.33
2022-05-16 17:00:00,25.25,46.08,46.8,27.58
2022-05-16 18:00:00,33.2,42.54,52.25,25.88
2022-05-16 19:00:00,62.4,21.57,55.8,24.33
2022-05-16 20:00:00,67.68,15.52,58.38,23.1
2022-05-16 21:00:00,61.81,13.94,57.65,22.08
2022-05-16 22:00:00,54.54,14.45,57.15,21.3
2022-05-16 23:00:00,41.28,11.96,64.38,20.7
2022-05-17 00:00:00,46.44,14.21,70.38,20.0
2022-05-17 01:00:00,37.57,17.19,76.4,19.58
2022-05-17 02:00:00,32.05,18.66,80.9,19.15
2022-05-17 03:00:00,39.5,10.4,82.73,18.7
2022-05-17 04:00:00,49.08,1.2,83.1,18.3
2022-05-17 05:00:00,41.62,8.613172790141592,81.0,19.63
2022-05-17 06:00:00,28.63,3.07,71.98,22.78
2022-05-17 07:00:00,27.73,8.6,65.2,24.85
2022-05-17 08:00:00,28.81,15.54,62.15,25.78
2022-05-17 09:00:00,25.42,20.71,58.45,27.4
2022-05-17 10:00:00,10.38,32.7,46.78,29.28
2022-05-17 11:00:00,10.43,40.52,44.3,29.38
2022-05-17 12:00:00,18.27,42.5,44.03,30.58
2022-05-17 13:00:00,25.28,45.97,49.18,30.5
2022-05-17 14:00:00,22.05,48.35,49.58,29.13
2022-05-17 15:00:00,27.66,43.39,50.5,28.45
2022-05-17 16:00:00,21.24,44.35,46.9,28.58
2022-05-17 17:00:00,23.61,44.79,46.68,27.98
2022-05-17 18:00:00,37.77,37.17,53.33,26.6
2022-05-17 19:00:00,66.73,21.25,58.48,25.25
2022-05-17 20:00:00,52.2,22.43,58.2,24.13
2022-05-17 21:00:00,30.03,27.29,64.33,23.4
2022-05-17 22:00:00,36.11,21.08,65.88,22.78
2022-05-17 23:00:00,24.77,22.35,67.15,22.18
2022-05-18 00:00:00,24.79,16.5,69.03,21.33
2022-05-18 01:00:00,21.29,21.3,71.25,20.9
2022-05-18 02:00:00,11.99,26.08,67.15,21.05
2022-05-18 03:00:00,12.11,27.19,66.4,20.78
2022-05-18 04:00:00,19.76,25.7,64.98,20.65
2022-05-18 05:00:00,9.03,30.98,59.5,21.98
2022-05-18 06:00:00,12.02,27.47,55.78,23.93
2022-05-18 07:00:00,10.36,30.11,50.73,26.3
2022-05-18 08:00:00,9.21,37.21,45.23,28.18
2022-05-18 09:00:00,9.25,40.76,42.03,29.63
2022-05-18 10:00:00,10.08,41.3,40.25,30.73
2022-05-18 11:00:00,11.36,43.58,38.88,31.45
2022-05-18 12:00:00,12.66,45.9,38.33,31.65
2022-05-18 13:00:00,12.18,47.21,37.88,30.85
2022-05-18 14:00:00,13.27,51.75,39.83,29.45
2022-05-18 15:00:00,19.27,47.9,43.13,27.53
2022-05-18 16:00:00,19.89,44.41,46.1,25.8
2022-05-18 17:00:00,18.06,40.92,46.23,24.95
2022-05-18 18:00:00,15.99,43.37,49.3,24.08
2022-05-18 19:00:00,23.64,42.96,61.43,21.68
2022-05-18 20:00:00,15.01,34.01,62.88,19.03
2022-05-18 21:00:00,8.79,33.26,60.38,17.23
2022-05-18 22:00:00,8.09,32.97,55.78,16.6
2022-05-18 23:00:00,3.78,32.94,59.25,15.88
2022-05-19 00:00:00,4.65,32.79,54.73,15.55
2022-05-19 01:00:00,4.12,31.99,52.35,15.83
2022-05-19 02:00:00,3.64,29.64,54.65,14.9
2022-05-19 03:00:00,4.58,30.06,55.28,13.9
2022-05-19 04:00:00,22.09,20.47,63.38,13.55
2022-05-19 05:00:00,21.16,21.93,66.35,15.05
2022-05-19 06:00:00,14.65,25.62,58.9,17.98
2022-05-19 07:00:00,9.05,28.53,48.4,20.33
2022-05-19 08:00:00,7.15,31.79,45.23,20.7
2022-05-19 09:00:00,7.92,34.55,43.25,20.68
2022-05-19 10:00:00,9.41,34.84,41.38,21.48
2022-05-19 11:00:00,8.85,39.34,38.35,22.68
2022-05-19 12:00:00,9.76,41.79,36.23,23.55
2022-05-19 13:00:00,8.2,48.48,38.93,23.18
2022-05-19 14:00:00,10.62,46.01,39.3,22.75
2022-05-19 15:00:00,10.39,45.17,39.38,22.8
2022-05-19 16:00:00,10.72,45.08,37.28,22.83
2022-05-19 17:00:00,9.16,46.61,37.3,22.4
2022-05-19 18:00:00,11.55,43.59,39.83,21.0
2022-05-19 19:00:00,32.75,28.74,43.1,19.73
2022-05-19 20:00:00,37.09,22.79,44.65,18.63
