Project Time (Interval end) (UTC0),NO PreScaled ppb,NO Scaled ppb,NO2 PreScaled ppb,NO2 Scaled ppb,NOx PreScaled ppb,NOx Scaled ppb,O3 PreScaled ppb,O3 Scaled ppb,Pressure mbar,Humidity %RH,Temperature C
08/Jul/2022 15:00:00,45.06,45.06,29.94,29.94,75,75,44.12,44.12,1004.45,65.05,26.3
08/Jul/2022 16:00:00,28.9,28.9,20.45,20.45,49.36,49.36,46.07,46.07,1005.38,71.13,21.13
08/Jul/2022 17:00:00,30.29,30.29,25.97,25.97,56.25,56.25,35.86,35.86,1004.68,76.33,20.63
08/Jul/2022 18:00:00,34.65,34.65,29.64,29.64,64.29,64.29,27.22,27.22,1004.08,74.9,21.35
08/Jul/2022 19:00:00,32.39,32.39,24.24,24.24,56.63,56.63,31.93,31.93,1005.38,74.7,21.68
08/Jul/2022 20:00:00,28.16,28.16,30.12,30.12,58.28,58.28,27.57,27.57,1006.78,80.35,20.6
08/Jul/2022 21:00:00,29.82,29.82,43.47,43.47,73.3,73.3,19.94,19.94,1006.8,85.1,19.78
08/Jul/2022 22:00:00,30.91,30.91,32.42,32.42,63.33,63.33,25.41,25.41,1006.2,85.85,19.38
08/Jul/2022 23:00:00,32.58,32.58,14.59,14.59,47.17,47.17,38.47,38.47,1005,82.4,19.23
09/Jul/2022 00:00:00,30.84,30.84,15.72,15.72,46.56,46.56,31.68,31.68,1005.23,82.98,19.33
09/Jul/2022 01:00:00,31.21,31.21,9.42,9.42,40.64,40.64,34.58,34.58,1004.7,82.45,18.98
09/Jul/2022 02:00:00,29.33,29.33,10.51,10.51,39.84,39.84,34.1,34.1,1004.48,82.3,18.85
09/Jul/2022 03:00:00,29.53,29.53,12.13,12.13,41.66,41.66,36.98,36.98,1004.8,81,19.03
09/Jul/2022 04:00:00,28.02,28.02,23.25,23.25,51.27,51.27,30.58,30.58,1004.55,85.23,18.45
09/Jul/2022 05:00:00,26.9,26.9,19.47,19.47,46.38,46.38,29.14,29.14,1005.15,86.73,18.3
09/Jul/2022 06:00:00,28.39,28.39,20.85,20.85,49.24,49.24,24.57,24.57,1005.23,87.33,18.4
09/Jul/2022 07:00:00,28.73,28.73,19.19,19.19,47.92,47.92,24.74,24.74,1004.68,87.33,18.68
09/Jul/2022 08:00:00,30.1,30.1,17.68,17.68,47.77,47.77,26.69,26.69,1004.85,86.85,18.85
09/Jul/2022 09:00:00,28.03,28.03,20.05,20.05,48.08,48.08,24.98,24.98,1004.88,87.38,18.83
09/Jul/2022 10:00:00,31.67,31.67,23.17,23.17,54.84,54.84,19.4,19.4,1005.33,87.43,19.63
09/Jul/2022 11:00:00,32.23,32.23,23.63,23.63,55.86,55.86,17.54,17.54,1005.28,86.88,20.15
09/Jul/2022 12:00:00,29.59,29.59,18.54,18.54,48.13,48.13,21.48,21.48,1005.13,87.15,20.13
09/Jul/2022 13:00:00,31.97,31.97,11.26,11.26,43.23,43.23,19.91,19.91,1005.18,84.93,20.98
09/Jul/2022 14:00:00,32.44,32.44,9.03,9.03,41.47,41.47,20.76,20.76,1005.43,81.55,21.25
09/Jul/2022 15:00:00,30.57,30.57,6.78,6.78,37.35,37.35,24.54,24.54,1005.55,77.45,21.33
09/Jul/2022 16:00:00,27.34,27.34,6.66,6.66,34,34,26.04,26.04,1005.23,74.8,20.98
09/Jul/2022 17:00:00,25.24,25.24,6.89,6.89,32.14,32.14,26.09,26.09,1005.18,74.78,20.38
09/Jul/2022 18:00:00,22.71,22.71,7.18,7.18,29.89,29.89,27.77,27.77,1005.23,74.75,20.05
09/Jul/2022 19:00:00,21.47,21.47,12.18,12.18,33.66,33.66,24.1,24.1,1005.88,75.7,19.73
09/Jul/2022 20:00:00,21.63,21.63,12.94,12.94,34.56,34.56,23.62,23.62,1006.38,75.78,19.6
09/Jul/2022 21:00:00,22.05,22.05,12.43,12.43,34.48,34.48,22.91,22.91,1006.43,75.15,19.68
09/Jul/2022 22:00:00,21,21,14.32,14.32,35.32,35.32,20.86,20.86,1006.35,74.6,19.73
09/Jul/2022 23:00:00,20.84,20.84,13.08,13.08,33.91,33.91,20.84,20.84,1006.28,74.18,19.8
10/Jul/2022 00:00:00,19.41,19.41,9.4,9.4,28.81,28.81,23.66,23.66,1005.63,72.35,19.98
10/Jul/2022 01:00:00,23.95,23.95,10.72,10.72,34.67,34.67,24.61,24.61,1005.13,71.48,19.95
10/Jul/2022 02:00:00,17.1,17.1,6.73,6.73,23.83,23.83,27.35,27.35,1004.73,71.3,19.88
10/Jul/2022 03:00:00,18.08,18.08,6.68,6.68,24.76,24.76,25.99,25.99,1004.38,72.28,19.53
10/Jul/2022 04:00:00,17.72,17.72,7.81,7.81,25.53,25.53,25.77,25.77,1004.63,71,19.58
10/Jul/2022 05:00:00,17.75,17.75,7.3,7.3,25.04,25.04,26.67,26.67,1004.58,70.5,19.78
10/Jul/2022 06:00:00,19.49,19.49,7.85,7.85,27.34,27.34,24.13,24.13,1005.08,66.65,21.75
10/Jul/2022 07:00:00,20.53,20.53,8.19,8.19,28.72,28.72,25.15,25.15,1005.35,60.43,24.28
10/Jul/2022 08:00:00,23.52,23.52,8.16,8.16,31.67,31.67,27.16,27.16,1005.18,53.83,27
10/Jul/2022 09:00:00,23.74,23.74,7.68,7.68,31.42,31.42,35.07,35.07,1005.18,45.83,29.58
10/Jul/2022 10:00:00,15.23,15.23,8.24,8.24,23.48,23.48,42.07,42.07,1005.08,42.4,30.58
10/Jul/2022 11:00:00,13.72,13.72,10.41,10.41,24.14,24.14,47.35,47.35,1005.48,39.6,31.98
10/Jul/2022 12:00:00,10.65,10.65,11.92,11.92,22.58,22.58,51.02,51.02,1004.6,38.35,32.98
10/Jul/2022 13:00:00,4.29,4.29,13.48,13.48,17.77,17.77,53.17,53.17,1004.3,37.25,33.1
10/Jul/2022 14:00:00,2.47,2.47,18.87,18.87,21.34,21.34,57.06,57.06,1003.85,37.8,32.75
10/Jul/2022 15:00:00,2.18,2.18,19.04,19.04,21.22,21.22,55.23,55.23,1003.65,36.93,32.25
10/Jul/2022 16:00:00,1.92,1.92,30.59,30.59,32.51,32.51,58.81,58.81,1003.6,42.8,31.75
10/Jul/2022 17:00:00,2.27,2.27,17.95,17.95,20.21,20.21,49.46,49.46,1004.15,41.08,30.45
10/Jul/2022 18:00:00,2.21,2.21,16.51,16.51,18.71,18.71,49.48,49.48,1003.93,38.03,29.73
10/Jul/2022 19:00:00,2.13,2.13,21.21,21.21,23.34,23.34,44.4,44.4,1004.38,38.75,28.2
10/Jul/2022 20:00:00,2.13,2.13,21.2,21.2,23.33,23.33,43.64,43.64,1005.38,40.88,26.88
10/Jul/2022 21:00:00,2.35,2.35,17.06,17.06,19.41,19.41,44.06,44.06,1005.83,43.1,26.03
10/Jul/2022 22:00:00,2.39,2.39,18.95,18.95,21.34,21.34,40.45,40.45,1006.08,45.68,25.33
10/Jul/2022 23:00:00,2.29,2.29,17.73,17.73,20.02,20.02,37.82,37.82,1006.5,48.85,24.3
11/Jul/2022 00:00:00,3.94,3.94,15.82,15.82,19.76,19.76,37,37,1007.05,51.25,23.5
11/Jul/2022 01:00:00,7.56,7.56,10.54,10.54,18.1,18.1,35.89,35.89,1006.83,50.9,22.75
11/Jul/2022 02:00:00,9.27,9.27,9.55,9.55,18.82,18.82,35.83,35.83,1007.3,51.23,22.2
11/Jul/2022 03:00:00,10.1,10.1,10.6,10.6,20.71,20.71,34.48,34.48,1007.13,51.83,21.63
11/Jul/2022 04:00:00,11.17,11.17,11.52,11.52,22.7,22.7,33.02,33.02,1007.53,52.93,21.08
11/Jul/2022 05:00:00,13.73,13.73,17.02,17.02,30.74,30.74,27.98,27.98,1007.88,52.05,21.83
11/Jul/2022 06:00:00,12.27,12.27,10.59,10.59,22.86,22.86,32.07,32.07,1008.53,47.48,24.28
11/Jul/2022 07:00:00,12.98,12.98,11.08,11.08,24.06,24.06,33.05,33.05,1009.23,45.4,26.08
11/Jul/2022 08:00:00,13.82,13.82,10.61,10.61,24.43,24.43,37.7,37.7,1009.33,40.25,28.18
11/Jul/2022 09:00:00,10.48,10.48,9.78,9.78,20.26,20.26,44.34,44.34,1009.1,36.63,29.63
11/Jul/2022 10:00:00,8.87,8.87,10.01,10.01,18.88,18.88,48.11,48.11,1008.98,34,31
11/Jul/2022 11:00:00,5.46,5.46,11.8,11.8,17.26,17.26,50.95,50.95,1009.03,30.78,32.38
11/Jul/2022 12:00:00,,,,,,,,,1009.35,29.1,32.8
11/Jul/2022 13:00:00,,,,,,,,,1009.18,27.63,32.85
11/Jul/2022 14:00:00,,,,,,,,,1008.95,27.28,32.75
11/Jul/2022 15:00:00,,,,,,,,,1008.05,27.85,31.98
11/Jul/2022 16:00:00,,,,,,,,,1007.55,28.68,31.58
11/Jul/2022 17:00:00,,,,,,,,,1007.95,29.38,30.9
11/Jul/2022 18:00:00,1.73,1.73,25.42,25.42,27.16,27.16,47.4,47.4,1008.25,32.65,29.63
11/Jul/2022 19:00:00,1.84,1.84,28.33,28.33,30.17,30.17,43.34,43.34,1008.78,35.05,28.18
11/Jul/2022 20:00:00,2.05,2.05,24.17,24.17,26.22,26.22,43.19,43.19,1009.43,37.65,26.75
11/Jul/2022 21:00:00,2.32,2.32,20.62,20.62,22.94,22.94,42.76,42.76,1010.08,39.08,25.7
11/Jul/2022 22:00:00,2.5,2.5,16.41,16.41,18.9,18.9,40.01,40.01,1010.2,40,24.8
11/Jul/2022 23:00:00,3.26,3.26,13.56,13.56,16.82,16.82,38.4,38.4,1010.43,41.58,23.98
12/Jul/2022 00:00:00,5.27,5.27,10.45,10.45,15.72,15.72,37.52,37.52,1010.55,42.2,23.23
12/Jul/2022 01:00:00,7.55,7.55,9.54,9.54,17.09,17.09,37.13,37.13,1010.73,42.08,22.75
12/Jul/2022 02:00:00,7.46,7.46,8.92,8.92,16.38,16.38,37.6,37.6,1010.75,43.18,22.13
12/Jul/2022 03:00:00,10.82,10.82,8.92,8.92,19.74,19.74,36.69,36.69,1011.13,44.3,21.48
12/Jul/2022 04:00:00,11.07,11.07,10.04,10.04,21.12,21.12,33.92,33.92,1011.45,45.65,20.85
12/Jul/2022 05:00:00,12.37,12.37,10.15,10.15,22.52,22.52,32.21,32.21,1011.73,45.33,20.98
12/Jul/2022 06:00:00,14.42,14.42,9.51,9.51,23.92,23.92,34.02,34.02,1012.28,40.9,22.8
12/Jul/2022 07:00:00,13.2,13.2,9.85,9.85,23.05,23.05,37.26,37.26,1012.55,37.6,25.15
12/Jul/2022 08:00:00,10.57,10.57,10.65,10.65,21.22,21.22,41.34,41.34,1012.93,35.95,27.1
12/Jul/2022 09:00:00,8.86,8.86,10.81,10.81,19.67,19.67,46.08,46.08,1012.75,32.33,28.98
12/Jul/2022 10:00:00,4.1,4.1,10.81,10.81,14.91,14.91,48.87,48.87,1012.7,29.38,30.45
12/Jul/2022 11:00:00,,,,,,,,,1012.1,29.33,30.8
12/Jul/2022 12:00:00,,,,,,,,,1011.4,29.13,31.75
12/Jul/2022 13:00:00,,,,,,,,,1011.1,28.5,32.38
12/Jul/2022 14:00:00,,,,,,,,,1010.58,28.68,32.08
12/Jul/2022 15:00:00,,,,,,,,,1009.88,29.13,31.35
12/Jul/2022 16:00:00,,,,,,,,,1009.65,27.73,31.38
12/Jul/2022 17:00:00,,,,,,,,,1009.63,27.85,30.68
12/Jul/2022 18:00:00,1.42,1.42,21.67,21.67,23.09,23.09,52.13,52.13,1010.05,30.58,29.18
12/Jul/2022 19:00:00,2.06,2.06,25.06,25.06,27.13,27.13,45.77,45.77,1010.48,32.45,27.68
12/Jul/2022 20:00:00,2.15,2.15,22.43,22.43,24.58,24.58,43.59,43.59,1011.48,34.55,26.25
12/Jul/2022 21:00:00,2.37,2.37,19.7,19.7,22.07,22.07,41.86,41.86,1011.55,36.03,25.38
12/Jul/2022 22:00:00,2.51,2.51,16.96,16.96,19.47,19.47,41.32,41.32,1011.48,38.63,24.48
12/Jul/2022 23:00:00,4.63,4.63,11.54,11.54,16.17,16.17,41.47,41.47,1011.65,38.58,23.68
13/Jul/2022 00:00:00,5.62,5.62,10.79,10.79,16.41,16.41,40.14,40.14,1011.53,39.53,22.9
13/Jul/2022 01:00:00,8.3,8.3,9.52,9.52,17.83,17.83,41.52,41.52,1011.58,39.48,22.43
13/Jul/2022 02:00:00,9.16,9.16,9.63,9.63,18.8,18.8,41,41,1011.6,39.3,22.2
13/Jul/2022 03:00:00,9.53,9.53,9.77,9.77,19.3,19.3,40.22,40.22,1011.48,40.5,21.65
13/Jul/2022 04:00:00,9.69,9.69,12.68,12.68,22.37,22.37,37.27,37.27,1011.78,42.75,21.18
13/Jul/2022 05:00:00,11.58,11.58,14.77,14.77,26.34,26.34,34.64,34.64,1011.63,42.33,21.95
13/Jul/2022 06:00:00,13.52,13.52,14.79,14.79,28.31,28.31,34.45,34.45,1011.78,40,24.1
13/Jul/2022 07:00:00,14.61,14.61,11.41,11.41,26.02,26.02,40.38,40.38,1012.58,36.7,26.3
13/Jul/2022 08:00:00,13,13,11.65,11.65,24.65,24.65,45.18,45.18,1012.4,34.88,27.53
13/Jul/2022 09:00:00,11.41,11.41,12.73,12.73,24.14,24.14,46.98,46.98,1012.05,33.73,28.35
13/Jul/2022 10:00:00,5.24,5.24,12.91,12.91,18.15,18.15,46.78,46.78,1012.08,29.45,30.6
13/Jul/2022 11:00:00,8.29,8.29,17.43,17.43,25.73,25.73,55.46,55.46,1011.75,30.8,30.03
13/Jul/2022 12:00:00,,,,,,,,,1011.28,28.48,31.18
13/Jul/2022 13:00:00,,,,,,,,,1010.73,26.43,32.35
13/Jul/2022 14:00:00,,,,,,,,,1010.13,24.73,32.6
13/Jul/2022 15:00:00,2.71,2.71,37.61,37.61,40.32,40.32,56.17,56.17,1010.15,26.5,32.13
13/Jul/2022 16:00:00,2.23,2.23,34.19,34.19,36.41,36.41,52.33,52.33,1009.65,35.88,30.23
13/Jul/2022 17:00:00,7.6,7.6,24.5,24.5,32.11,32.11,46.17,46.17,1009.7,32.13,29.85
13/Jul/2022 18:00:00,1.11,1.11,16.09,16.09,17.2,17.2,51.16,51.16,1009.98,30.58,29.3
13/Jul/2022 19:00:00,2.04,2.04,19.03,19.03,21.07,21.07,46.28,46.28,1010.53,31.55,28.25
13/Jul/2022 20:00:00,2.35,2.35,19.73,19.73,22.07,22.07,45.53,45.53,1011.08,33.85,27.08
13/Jul/2022 21:00:00,2.4,2.4,21.23,21.23,23.63,23.63,43.36,43.36,1011.68,35.7,26.08
13/Jul/2022 22:00:00,2.38,2.38,17.15,17.15,19.52,19.52,43.36,43.36,1011.7,36.93,25.33
13/Jul/2022 23:00:00,4,4,14.88,14.88,18.88,18.88,43.29,43.29,1011.5,37.88,25.03
14/Jul/2022 00:00:00,5.85,5.85,16.28,16.28,22.13,22.13,42,42,1011.25,38.9,24.93
14/Jul/2022 01:00:00,7.04,7.04,16.31,16.31,23.35,23.35,35.47,35.47,1011.6,41.3,23.93
14/Jul/2022 02:00:00,8.97,8.97,13.9,13.9,22.87,22.87,36.63,36.63,1011.48,42.4,23
14/Jul/2022 03:00:00,12.77,12.77,23.43,23.43,36.2,36.2,27.85,27.85,1011.7,44.85,22.13
14/Jul/2022 04:00:00,12.34,12.34,22.56,22.56,34.9,34.9,28.31,28.31,1012.08,45.55,21.93
14/Jul/2022 05:00:00,17.92,17.92,23.02,23.02,40.95,40.95,27.08,27.08,1012.18,44.8,22.98
14/Jul/2022 06:00:00,19.99,19.99,13.91,13.91,33.89,33.89,35.22,35.22,1012.83,39.98,26.08
14/Jul/2022 07:00:00,24.13,24.13,16.37,16.37,40.51,40.51,39.46,39.46,1012.55,36.73,28.78
14/Jul/2022 08:00:00,20.53,20.53,12.52,12.52,33.05,33.05,47.55,47.55,1012.38,34.55,30.05
14/Jul/2022 09:00:00,18.5,18.5,13.22,13.22,31.71,31.71,53.53,53.53,1012.18,31.83,31.58
14/Jul/2022 10:00:00,16.78,16.78,23.05,23.05,39.82,39.82,58.65,58.65,1011.8,32.3,31.7
14/Jul/2022 11:00:00,15.56,15.56,24.93,24.93,40.49,40.49,59.15,59.15,1011.33,33.43,31.93
14/Jul/2022 12:00:00,16.33,16.33,22.34,22.34,38.68,38.68,61.61,61.61,1010.98,32.48,32.58
14/Jul/2022 13:00:00,7.09,7.09,30.32,30.32,37.41,37.41,63.02,63.02,1010.63,36.65,32.05
14/Jul/2022 14:00:00,12.85,12.85,27.9,27.9,40.74,40.74,60.1,60.1,1010.18,35.78,31.85
14/Jul/2022 15:00:00,13.4,13.4,30.71,30.71,44.11,44.11,59.77,59.77,1009.75,36.38,31.7
14/Jul/2022 16:00:00,22.86,22.86,35.64,35.64,58.51,58.51,53.07,53.07,1009.15,37.4,31.6
14/Jul/2022 17:00:00,19.74,19.74,28.81,28.81,48.55,48.55,52.38,52.38,1008.85,36.35,31.43
14/Jul/2022 18:00:00,44.04,44.04,39.97,39.97,84.01,84.01,41.82,41.82,1008.28,35.18,30.55
14/Jul/2022 19:00:00,14.05,14.05,58.52,58.52,72.56,72.56,30.44,30.44,1008.18,38.35,28.85
14/Jul/2022 20:00:00,11.29,11.29,56.31,56.31,67.6,67.6,28.56,28.56,1008.65,40,27.28
14/Jul/2022 21:00:00,9.28,9.28,36.9,36.9,46.17,46.17,33.44,33.44,1008.6,40.45,26.63
14/Jul/2022 22:00:00,14.46,14.46,45.73,45.73,60.2,60.2,29.35,29.35,1008.23,42.03,26.28
14/Jul/2022 23:00:00,21.87,21.87,66.02,66.02,87.88,87.88,18.38,18.38,1008.18,46.4,25.4
15/Jul/2022 00:00:00,14.86,14.86,54.47,54.47,69.33,69.33,17.18,17.18,1008.23,50.4,24.4
15/Jul/2022 01:00:00,20.7,20.7,45.78,45.78,66.48,66.48,10.54,10.54,1007.95,54.83,23.55
15/Jul/2022 02:00:00,22.52,22.52,43.84,43.84,66.36,66.36,11.01,11.01,1007.43,56.13,22.85
15/Jul/2022 03:00:00,32.05,32.05,43.14,43.14,75.19,75.19,11.54,11.54,1007.65,56.55,22.3
15/Jul/2022 04:00:00,67.02,67.02,56.62,56.62,123.64,123.64,7.23,7.23,1007.3,57.7,21.88
15/Jul/2022 05:00:00,92.63,92.63,59.15,59.15,151.78,151.78,5.01,5.01,1007.88,57.5,23.4
15/Jul/2022 06:00:00,56.3,56.3,51.26,51.26,107.56,107.56,10.35,10.35,1007.93,58.4,26.15
15/Jul/2022 07:00:00,74.41,74.41,48.84,48.84,123.25,123.25,11.77,11.77,1008.15,57.85,27.23
15/Jul/2022 08:00:00,62.52,62.52,37.29,37.29,99.81,99.81,25.69,25.69,1008.03,54.23,28.88
15/Jul/2022 09:00:00,63.13,63.13,22.72,22.72,85.86,85.86,34.57,34.57,1007.73,52.58,30.28
15/Jul/2022 10:00:00,69.14,69.14,24.52,24.52,93.66,93.66,46.48,46.48,1007.7,47.48,31.7
15/Jul/2022 11:00:00,77.14,77.14,22.56,22.56,99.71,99.71,52.95,52.95,1007.88,45.55,33.08
15/Jul/2022 12:00:00,71.97,71.97,14.94,14.94,86.91,86.91,59.27,59.27,1007.03,39.45,34.15
15/Jul/2022 13:00:00,56.25,56.25,16.27,16.27,72.52,72.52,64.76,64.76,1006.7,36.8,34.38
15/Jul/2022 14:00:00,40.04,40.04,25.27,25.27,65.31,65.31,69.85,69.85,1006.58,37.2,34.05
15/Jul/2022 15:00:00,56.69,56.69,40.99,40.99,97.69,97.69,58.11,58.11,1006.48,38.68,33.3
