,Project Time (Interval end) (UTC0),NO PreScaled ppb,NO Scaled ppb,NO2 PreScaled ppb,NO2 Scaled ppb,NOx PreScaled ppb,NOx Scaled ppb,O3 PreScaled ppb,O3 Scaled ppb,Pressure mbar,Humidity %RH,Temperature C
2246,2022-07-12 02:00:00,7.46,7.46,8.92,8.92,16.38,16.38,37.6,37.6,1010.75,43.18,22.13
2247,2022-07-12 03:00:00,10.82,10.82,8.92,8.92,19.74,19.74,36.69,36.69,1011.13,44.3,21.48
2248,2022-07-12 04:00:00,11.07,11.07,10.04,10.04,21.12,21.12,33.92,33.92,1011.45,45.65,20.85
2249,2022-07-12 05:00:00,12.37,12.37,10.15,10.15,22.52,22.52,32.21,32.21,1011.73,45.33,20.98
2250,2022-07-12 06:00:00,14.42,14.42,9.51,9.51,23.92,23.92,34.02,34.02,1012.28,40.9,22.8
2251,2022-07-12 07:00:00,13.2,13.2,9.85,9.85,23.05,23.05,37.26,37.26,1012.55,37.6,25.15
2252,2022-07-12 08:00:00,10.57,10.57,10.65,10.65,21.22,21.22,41.34,41.34,1012.93,35.95,27.1
2253,2022-07-12 09:00:00,8.86,8.86,10.81,10.81,19.67,19.67,46.08,46.08,1012.75,32.33,28.98
2254,2022-07-12 10:00:00,4.1,4.1,10.81,10.81,14.91,14.91,48.87,48.87,1012.7,29.38,30.45
2255,2022-07-12 11:00:00,5.316,5.316,12.526,12.526,17.842000000000002,17.842000000000002,48.984,48.984,1012.1,29.33,30.8
2256,2022-07-12 12:00:00,5.316,5.316,12.526,12.526,17.842,17.842,48.984,48.984,1011.4,29.13,31.75
2257,2022-07-12 13:00:00,4.564,4.564,16.598000000000003,16.598000000000003,21.162,21.162,49.79,49.79,1011.1,28.5,32.38
2258,2022-07-12 14:00:00,4.836,4.836,16.796,16.796,21.631999999999998,21.631999999999998,50.205999999999996,50.205999999999996,1010.58,28.68,32.08
2259,2022-07-12 15:00:00,4.522,4.522,12.069999999999999,12.069999999999999,16.589999999999996,16.589999999999996,49.873999999999995,49.873999999999995,1009.88,29.13,31.35
2260,2022-07-12 16:00:00,3.972,3.972,17.232,17.232,21.201999999999998,21.201999999999998,50.918,50.918,1009.65,27.73,31.38
2261,2022-07-12 17:00:00,3.972,3.972,17.232,17.232,21.201999999999998,21.201999999999998,50.918,50.918,1009.63,27.85,30.68
2262,2022-07-12 18:00:00,1.42,1.42,21.67,21.67,23.09,23.09,52.13,52.13,1010.05,30.58,29.18
2263,2022-07-12 19:00:00,2.06,2.06,25.06,25.06,27.13,27.13,45.77,45.77,1010.48,32.45,27.68
2264,2022-07-12 20:00:00,2.15,2.15,22.43,22.43,24.58,24.58,43.59,43.59,1011.48,34.55,26.25
2265,2022-07-12 21:00:00,2.37,2.37,19.7,19.7,22.07,22.07,41.86,41.86,1011.55,36.03,25.38
2266,2022-07-12 22:00:00,2.51,2.51,16.96,16.96,19.47,19.47,41.32,41.32,1011.48,38.63,24.48
2267,2022-07-12 23:00:00,4.63,4.63,11.54,11.54,16.17,16.17,41.47,41.47,1011.65,38.58,23.68
2268,2022-07-13 00:00:00,5.62,5.62,10.79,10.79,16.41,16.41,40.14,40.14,1011.53,39.53,22.9
2269,2022-07-13 01:00:00,8.3,8.3,9.52,9.52,17.83,17.83,41.52,41.52,1011.58,39.48,22.43
2270,2022-07-13 02:00:00,9.16,9.16,9.63,9.63,18.8,18.8,41.0,41.0,1011.6,39.3,22.2
2271,2022-07-13 03:00:00,9.53,9.53,9.77,9.77,19.3,19.3,40.22,40.22,1011.48,40.5,21.65
2272,2022-07-13 04:00:00,9.69,9.69,12.68,12.68,22.37,22.37,37.27,37.27,1011.78,42.75,21.18
2273,2022-07-13 05:00:00,11.58,11.58,14.77,14.77,26.34,26.34,34.64,34.64,1011.63,42.33,21.95
2274,2022-07-13 06:00:00,13.52,13.52,14.79,14.79,28.31,28.31,34.45,34.45,1011.78,40.0,24.1
2275,2022-07-13 07:00:00,14.61,14.61,11.41,11.41,26.02,26.02,40.38,40.38,1012.58,36.7,26.3
2276,2022-07-13 08:00:00,13.0,13.0,11.65,11.65,24.65,24.65,45.18,45.18,1012.4,34.88,27.53
2277,2022-07-13 09:00:00,11.41,11.41,12.73,12.73,24.14,24.14,46.98,46.98,1012.05,33.73,28.35
2278,2022-07-13 10:00:00,5.24,5.24,12.91,12.91,18.15,18.15,46.78,46.78,1012.08,29.45,30.6
2279,2022-07-13 11:00:00,8.29,8.29,17.43,17.43,25.73,25.73,55.46,55.46,1011.75,30.8,30.03
2280,2022-07-13 12:00:00,4.564,4.564,16.598000000000003,16.598000000000003,21.162,21.162,49.79,49.79,1011.28,28.48,31.18
2281,2022-07-13 13:00:00,4.564,4.564,16.598000000000003,16.598000000000003,21.162,21.162,49.79,49.79,1010.73,26.43,32.35
2282,2022-07-13 14:00:00,3.972,3.972,17.232000000000003,17.232000000000003,21.202,21.202,50.918,50.918,1010.13,24.73,32.6
